pc1,pc2,label,model,layer,pc1_var,pc2_var
14712.187,2691.8704,Hallucinated,apertus,30,0.12304054,0.02127952
608.77405,3415.375,Hallucinated,apertus,30,0.12304054,0.02127952
-606.3543,2093.6113,Hallucinated,apertus,30,0.12304054,0.02127952
10279.701,-3224.5642,Hallucinated,apertus,30,0.12304054,0.02127952
6601.4614,-4573.2993,Hallucinated,apertus,30,0.12304054,0.02127952
-2848.5923,-98.35164,Hallucinated,apertus,30,0.12304054,0.02127952
-3174.0476,9.705488,Hallucinated,apertus,30,0.12304054,0.02127952
17613.676,-1536.7294,Hallucinated,apertus,30,0.12304054,0.02127952
-2269.7139,-757.66473,Hallucinated,apertus,30,0.12304054,0.02127952
3747.0867,4338.057,Hallucinated,apertus,30,0.12304054,0.02127952
-3013.134,758.3302,Hallucinated,apertus,30,0.12304054,0.02127952
-3576.5286,453.68182,Hallucinated,apertus,30,0.12304054,0.02127952
1426.4242,-216.88083,Hallucinated,apertus,30,0.12304054,0.02127952
1535.03,727.3217,Hallucinated,apertus,30,0.12304054,0.02127952
4649.545,319.13742,Hallucinated,apertus,30,0.12304054,0.02127952
7488.9536,-3983.3171,Hallucinated,apertus,30,0.12304054,0.02127952
1101.9498,-2579.3267,Hallucinated,apertus,30,0.12304054,0.02127952
-3015.224,-837.15326,Hallucinated,apertus,30,0.12304054,0.02127952
652.19037,-2125.767,Hallucinated,apertus,30,0.12304054,0.02127952
-51.827873,2182.0703,Hallucinated,apertus,30,0.12304054,0.02127952
-2118.1506,607.9535,Hallucinated,apertus,30,0.12304054,0.02127952
5099.0347,3927.1926,Hallucinated,apertus,30,0.12304054,0.02127952
7675.994,-2058.267,Hallucinated,apertus,30,0.12304054,0.02127952
-4002.1646,-867.2434,Hallucinated,apertus,30,0.12304054,0.02127952
-4668.037,291.58612,Hallucinated,apertus,30,0.12304054,0.02127952
8620.375,-2648.7927,Hallucinated,apertus,30,0.12304054,0.02127952
6060.1523,-4168.684,Hallucinated,apertus,30,0.12304054,0.02127952
-363.45007,1638.3839,Hallucinated,apertus,30,0.12304054,0.02127952
-4824.343,-896.2726,Hallucinated,apertus,30,0.12304054,0.02127952
-4279.022,-766.8208,Hallucinated,apertus,30,0.12304054,0.02127952
17716.564,-4776.112,Hallucinated,apertus,30,0.12304054,0.02127952
13263.538,-2469.4373,Hallucinated,apertus,30,0.12304054,0.02127952
6668.0596,4899.1055,Hallucinated,apertus,30,0.12304054,0.02127952
764.50336,-1341.746,Hallucinated,apertus,30,0.12304054,0.02127952
5948.7266,332.04803,Hallucinated,apertus,30,0.12304054,0.02127952
-931.0979,-848.0235,Hallucinated,apertus,30,0.12304054,0.02127952
-5707.7983,-1321.3518,Hallucinated,apertus,30,0.12304054,0.02127952
-4141.295,-422.7359,Hallucinated,apertus,30,0.12304054,0.02127952
1247.9266,2305.5845,Hallucinated,apertus,30,0.12304054,0.02127952
-4394.1064,-916.4251,Hallucinated,apertus,30,0.12304054,0.02127952
13287.274,-5108.2725,Hallucinated,apertus,30,0.12304054,0.02127952
-4405.0664,-716.83966,Hallucinated,apertus,30,0.12304054,0.02127952
17114.607,-7711.231,Hallucinated,apertus,30,0.12304054,0.02127952
-3940.9736,-1053.2957,Hallucinated,apertus,30,0.12304054,0.02127952
-2714.4722,-27.14595,Hallucinated,apertus,30,0.12304054,0.02127952
-4049.2751,-854.7251,Hallucinated,apertus,30,0.12304054,0.02127952
-1184.3593,-2646.1414,Hallucinated,apertus,30,0.12304054,0.02127952
-3935.4985,-1161.0917,Hallucinated,apertus,30,0.12304054,0.02127952
14095.944,7874.629,Hallucinated,apertus,30,0.12304054,0.02127952
-4765.077,-1003.9477,Hallucinated,apertus,30,0.12304054,0.02127952
-4236.3145,-376.3811,Hallucinated,apertus,30,0.12304054,0.02127952
17448.059,-3009.3394,Hallucinated,apertus,30,0.12304054,0.02127952
-3293.4536,-21.828325,Hallucinated,apertus,30,0.12304054,0.02127952
1996.7338,-199.89604,Hallucinated,apertus,30,0.12304054,0.02127952
-3233.346,335.1531,Hallucinated,apertus,30,0.12304054,0.02127952
-3703.6428,-1689.6211,Hallucinated,apertus,30,0.12304054,0.02127952
7542.1235,5329.3887,Hallucinated,apertus,30,0.12304054,0.02127952
8706.196,-4430.9805,Hallucinated,apertus,30,0.12304054,0.02127952
2291.6064,1262.4889,Hallucinated,apertus,30,0.12304054,0.02127952
380.05402,2663.6182,Hallucinated,apertus,30,0.12304054,0.02127952
-1203.4662,-506.08606,Hallucinated,apertus,30,0.12304054,0.02127952
12970.169,7268.7393,Hallucinated,apertus,30,0.12304054,0.02127952
-4688.1064,955.54675,Hallucinated,apertus,30,0.12304054,0.02127952
8534.142,6540.001,Hallucinated,apertus,30,0.12304054,0.02127952
-3940.5825,-1082.8058,Hallucinated,apertus,30,0.12304054,0.02127952
1155.823,1987.0316,Hallucinated,apertus,30,0.12304054,0.02127952
1790.8347,3384.7783,Hallucinated,apertus,30,0.12304054,0.02127952
-2458.6418,670.7172,Hallucinated,apertus,30,0.12304054,0.02127952
-3174.197,456.31918,Hallucinated,apertus,30,0.12304054,0.02127952
1677.1953,-183.60564,Hallucinated,apertus,30,0.12304054,0.02127952
-4936.28,-558.1688,Hallucinated,apertus,30,0.12304054,0.02127952
7038.215,5462.07,Hallucinated,apertus,30,0.12304054,0.02127952
346.35727,1051.4681,Hallucinated,apertus,30,0.12304054,0.02127952
6180.995,3930.7195,Hallucinated,apertus,30,0.12304054,0.02127952
1140.4829,157.1262,Hallucinated,apertus,30,0.12304054,0.02127952
-4145.222,1821.5537,Hallucinated,apertus,30,0.12304054,0.02127952
-1301.8253,-1726.7502,Hallucinated,apertus,30,0.12304054,0.02127952
1629.9264,3462.2874,Hallucinated,apertus,30,0.12304054,0.02127952
5405.478,3128.88,Hallucinated,apertus,30,0.12304054,0.02127952
-2383.7559,650.8007,Hallucinated,apertus,30,0.12304054,0.02127952
3905.038,3609.8076,Hallucinated,apertus,30,0.12304054,0.02127952
5092.3984,-5707.026,Hallucinated,apertus,30,0.12304054,0.02127952
-1462.3973,-2331.5771,Hallucinated,apertus,30,0.12304054,0.02127952
5669.0693,-4365.6597,Hallucinated,apertus,30,0.12304054,0.02127952
-2393.406,-454.55573,Hallucinated,apertus,30,0.12304054,0.02127952
276.95377,2994.0483,Hallucinated,apertus,30,0.12304054,0.02127952
8485.609,1802.33,Hallucinated,apertus,30,0.12304054,0.02127952
-3761.6604,-567.8828,Hallucinated,apertus,30,0.12304054,0.02127952
1656.2532,1181.105,Hallucinated,apertus,30,0.12304054,0.02127952
-2604.755,-1064.0126,Hallucinated,apertus,30,0.12304054,0.02127952
-4105.376,-1049.1077,Hallucinated,apertus,30,0.12304054,0.02127952
8911.496,-1536.8741,Hallucinated,apertus,30,0.12304054,0.02127952
11491.121,-3078.7715,Hallucinated,apertus,30,0.12304054,0.02127952
-1392.8734,-1521.0256,Hallucinated,apertus,30,0.12304054,0.02127952
4548.2983,4143.736,Hallucinated,apertus,30,0.12304054,0.02127952
-4404.781,-1851.482,Hallucinated,apertus,30,0.12304054,0.02127952
-2038.4928,-815.8694,Hallucinated,apertus,30,0.12304054,0.02127952
5125.6235,-1992.0758,Hallucinated,apertus,30,0.12304054,0.02127952
6530.304,281.58865,Hallucinated,apertus,30,0.12304054,0.02127952
2806.1055,-2614.474,Hallucinated,apertus,30,0.12304054,0.02127952
-2029.3967,2358.2485,Hallucinated,apertus,30,0.12304054,0.02127952
-123.89195,-1360.9923,Hallucinated,apertus,30,0.12304054,0.02127952
-3455.1921,-1119.2753,Hallucinated,apertus,30,0.12304054,0.02127952
2576.3145,-5626.7915,Hallucinated,apertus,30,0.12304054,0.02127952
-4240.3975,689.8083,Hallucinated,apertus,30,0.12304054,0.02127952
13450.631,1160.1196,Hallucinated,apertus,30,0.12304054,0.02127952
-2605.1858,1356.6816,Hallucinated,apertus,30,0.12304054,0.02127952
18113.371,-2640.4272,Hallucinated,apertus,30,0.12304054,0.02127952
9664.603,-6496.647,Hallucinated,apertus,30,0.12304054,0.02127952
7421.6753,201.10406,Hallucinated,apertus,30,0.12304054,0.02127952
476.44864,2088.7075,Hallucinated,apertus,30,0.12304054,0.02127952
9988.266,-1534.7811,Hallucinated,apertus,30,0.12304054,0.02127952
19.776283,973.78046,Hallucinated,apertus,30,0.12304054,0.02127952
5149.16,3930.1206,Hallucinated,apertus,30,0.12304054,0.02127952
6525.5923,-5999.716,Hallucinated,apertus,30,0.12304054,0.02127952
7004.6323,-2766.7307,Hallucinated,apertus,30,0.12304054,0.02127952
-3001.177,807.8357,Hallucinated,apertus,30,0.12304054,0.02127952
-2104.6597,485.7589,Hallucinated,apertus,30,0.12304054,0.02127952
-3112.931,119.87547,Hallucinated,apertus,30,0.12304054,0.02127952
11853.525,1413.9591,Hallucinated,apertus,30,0.12304054,0.02127952
11292.089,-4664.726,Hallucinated,apertus,30,0.12304054,0.02127952
4329.469,4454.416,Hallucinated,apertus,30,0.12304054,0.02127952
-3609.8647,-94.05359,Hallucinated,apertus,30,0.12304054,0.02127952
8583.387,-4298.692,Hallucinated,apertus,30,0.12304054,0.02127952
3.8335881,-2561.099,Hallucinated,apertus,30,0.12304054,0.02127952
-232.78711,-919.1512,Hallucinated,apertus,30,0.12304054,0.02127952
18929.172,-1785.6127,Hallucinated,apertus,30,0.12304054,0.02127952
1174.8748,1729.94,Hallucinated,apertus,30,0.12304054,0.02127952
-781.6998,-639.8505,Hallucinated,apertus,30,0.12304054,0.02127952
9406.602,6146.723,Hallucinated,apertus,30,0.12304054,0.02127952
-3945.8367,-780.21497,Hallucinated,apertus,30,0.12304054,0.02127952
1634.0662,-141.23468,Hallucinated,apertus,30,0.12304054,0.02127952
11661.895,-2036.0249,Hallucinated,apertus,30,0.12304054,0.02127952
-3726.8455,837.85315,Hallucinated,apertus,30,0.12304054,0.02127952
-5436.874,-708.3872,Hallucinated,apertus,30,0.12304054,0.02127952
-5047.8745,-1316.5503,Hallucinated,apertus,30,0.12304054,0.02127952
-4680.711,-332.22888,Hallucinated,apertus,30,0.12304054,0.02127952
8239.358,-5569.6074,Hallucinated,apertus,30,0.12304054,0.02127952
-16.495087,873.80774,Hallucinated,apertus,30,0.12304054,0.02127952
3839.8835,3412.0046,Hallucinated,apertus,30,0.12304054,0.02127952
6842.989,-4098.465,Hallucinated,apertus,30,0.12304054,0.02127952
5329.8374,4496.767,Hallucinated,apertus,30,0.12304054,0.02127952
1612.1104,-1644.6062,Hallucinated,apertus,30,0.12304054,0.02127952
-5488.827,-1160.3484,Hallucinated,apertus,30,0.12304054,0.02127952
14656.827,-3045.3909,Hallucinated,apertus,30,0.12304054,0.02127952
4348.9805,-51.478,Hallucinated,apertus,30,0.12304054,0.02127952
5536.242,-4405.314,Hallucinated,apertus,30,0.12304054,0.02127952
-4011.4158,-679.58624,Hallucinated,apertus,30,0.12304054,0.02127952
1912.3192,-2286.771,Hallucinated,apertus,30,0.12304054,0.02127952
12860.683,-1862.6543,Hallucinated,apertus,30,0.12304054,0.02127952
465.28635,959.16516,Hallucinated,apertus,30,0.12304054,0.02127952
-4204.494,-552.35516,Hallucinated,apertus,30,0.12304054,0.02127952
-2077.1147,815.41364,Hallucinated,apertus,30,0.12304054,0.02127952
9379.887,-2519.2031,Hallucinated,apertus,30,0.12304054,0.02127952
61.103348,-1138.2756,Hallucinated,apertus,30,0.12304054,0.02127952
14668.838,-4938.162,Hallucinated,apertus,30,0.12304054,0.02127952
1367.5327,2140.7246,Hallucinated,apertus,30,0.12304054,0.02127952
-3860.6396,-1549.2715,Hallucinated,apertus,30,0.12304054,0.02127952
7400.762,4666.9766,Hallucinated,apertus,30,0.12304054,0.02127952
-1052.6716,1376.2007,Hallucinated,apertus,30,0.12304054,0.02127952
-4158.0024,-1204.6035,Hallucinated,apertus,30,0.12304054,0.02127952
-3449.8262,-1062.6843,Hallucinated,apertus,30,0.12304054,0.02127952
3902.7617,-2915.2031,Hallucinated,apertus,30,0.12304054,0.02127952
-1071.9482,-1053.4545,Hallucinated,apertus,30,0.12304054,0.02127952
-2443.1416,-1374.5723,Hallucinated,apertus,30,0.12304054,0.02127952
-5067.0537,-53.6067,Hallucinated,apertus,30,0.12304054,0.02127952
-3377.8696,-12.893884,Hallucinated,apertus,30,0.12304054,0.02127952
-4129.9033,-1359.3733,Hallucinated,apertus,30,0.12304054,0.02127952
4992.593,-6861.6895,Hallucinated,apertus,30,0.12304054,0.02127952
-4741.1377,-1445.8702,Hallucinated,apertus,30,0.12304054,0.02127952
-3346.62,-826.77075,Hallucinated,apertus,30,0.12304054,0.02127952
5727.0356,-3192.0588,Hallucinated,apertus,30,0.12304054,0.02127952
9381.425,6506.463,Hallucinated,apertus,30,0.12304054,0.02127952
8746.249,-4322.881,Hallucinated,apertus,30,0.12304054,0.02127952
-392.36932,892.01715,Hallucinated,apertus,30,0.12304054,0.02127952
-2983.115,-1036.3318,Hallucinated,apertus,30,0.12304054,0.02127952
-1382.9663,398.3251,Hallucinated,apertus,30,0.12304054,0.02127952
5855.3066,-1715.9652,Hallucinated,apertus,30,0.12304054,0.02127952
9519.356,-5476.7666,Hallucinated,apertus,30,0.12304054,0.02127952
-3100.74,-1230.9982,Hallucinated,apertus,30,0.12304054,0.02127952
8480.74,-3466.1313,Hallucinated,apertus,30,0.12304054,0.02127952
10352.082,-2636.5469,Hallucinated,apertus,30,0.12304054,0.02127952
7166.302,-4588.398,Hallucinated,apertus,30,0.12304054,0.02127952
-1933.4857,-329.94202,Hallucinated,apertus,30,0.12304054,0.02127952
9515.336,-5241.1265,Hallucinated,apertus,30,0.12304054,0.02127952
8132.522,5763.1206,Hallucinated,apertus,30,0.12304054,0.02127952
9117.609,-4839.2896,Hallucinated,apertus,30,0.12304054,0.02127952
2278.5593,4212.779,Hallucinated,apertus,30,0.12304054,0.02127952
7006.7686,4953.473,Hallucinated,apertus,30,0.12304054,0.02127952
-847.27606,197.84604,Hallucinated,apertus,30,0.12304054,0.02127952
8387.223,789.7156,Hallucinated,apertus,30,0.12304054,0.02127952
-117.79394,-1359.9465,Hallucinated,apertus,30,0.12304054,0.02127952
-3581.7678,-1162.1063,Hallucinated,apertus,30,0.12304054,0.02127952
-4741.541,-1333.4679,Hallucinated,apertus,30,0.12304054,0.02127952
16850.918,-803.40643,Hallucinated,apertus,30,0.12304054,0.02127952
-3788.1145,-652.56024,Hallucinated,apertus,30,0.12304054,0.02127952
-4566.95,-285.32245,Hallucinated,apertus,30,0.12304054,0.02127952
-3822.0698,-860.08435,Hallucinated,apertus,30,0.12304054,0.02127952
19695.133,-2142.979,Hallucinated,apertus,30,0.12304054,0.02127952
-3712.1843,155.80762,Hallucinated,apertus,30,0.12304054,0.02127952
2756.984,1940.9944,Hallucinated,apertus,30,0.12304054,0.02127952
2459.0974,2017.2274,Hallucinated,apertus,30,0.12304054,0.02127952
-2492.3396,-1262.6477,Hallucinated,apertus,30,0.12304054,0.02127952
2440.3865,-1358.5052,Hallucinated,apertus,30,0.12304054,0.02127952
8332.322,-948.8725,Hallucinated,apertus,30,0.12304054,0.02127952
-1349.3474,-165.00986,Hallucinated,apertus,30,0.12304054,0.02127952
12459.936,-618.94165,Hallucinated,apertus,30,0.12304054,0.02127952
1757.7286,1769.876,Hallucinated,apertus,30,0.12304054,0.02127952
-2021.1917,205.41826,Hallucinated,apertus,30,0.12304054,0.02127952
-3157.0012,-917.6536,Hallucinated,apertus,30,0.12304054,0.02127952
4710.0146,4532.657,Hallucinated,apertus,30,0.12304054,0.02127952
2175.4353,2981.0457,Hallucinated,apertus,30,0.12304054,0.02127952
6223.184,5335.994,Hallucinated,apertus,30,0.12304054,0.02127952
-3826.3257,-1751.8289,Hallucinated,apertus,30,0.12304054,0.02127952
12674.468,-4642.8184,Hallucinated,apertus,30,0.12304054,0.02127952
9245.498,3324.2678,Hallucinated,apertus,30,0.12304054,0.02127952
-3872.1118,208.46973,Hallucinated,apertus,30,0.12304054,0.02127952
3662.056,-213.7364,Hallucinated,apertus,30,0.12304054,0.02127952
-3714.388,-700.45886,Hallucinated,apertus,30,0.12304054,0.02127952
-1354.2133,1349.6859,Hallucinated,apertus,30,0.12304054,0.02127952
244.25551,-1883.3102,Hallucinated,apertus,30,0.12304054,0.02127952
6688.7993,-3925.9412,Hallucinated,apertus,30,0.12304054,0.02127952
-3398.4768,-405.612,Hallucinated,apertus,30,0.12304054,0.02127952
915.6772,1792.1898,Hallucinated,apertus,30,0.12304054,0.02127952
8173.3853,-5755.3667,Hallucinated,apertus,30,0.12304054,0.02127952
10299.329,5995.565,Hallucinated,apertus,30,0.12304054,0.02127952
-1264.3103,545.1706,Hallucinated,apertus,30,0.12304054,0.02127952
-3937.2305,-504.57788,Hallucinated,apertus,30,0.12304054,0.02127952
-4466.617,-354.43268,Hallucinated,apertus,30,0.12304054,0.02127952
7469.2617,-3850.1006,Hallucinated,apertus,30,0.12304054,0.02127952
-4381.7646,-790.72,Hallucinated,apertus,30,0.12304054,0.02127952
9613.396,324.73117,Hallucinated,apertus,30,0.12304054,0.02127952
-4370.349,-1034.9414,Hallucinated,apertus,30,0.12304054,0.02127952
-2342.9565,-611.5659,Hallucinated,apertus,30,0.12304054,0.02127952
-2884.0725,-1246.2926,Hallucinated,apertus,30,0.12304054,0.02127952
-3560.6382,-605.6958,Hallucinated,apertus,30,0.12304054,0.02127952
9780.9,4858.2485,Hallucinated,apertus,30,0.12304054,0.02127952
7801.4644,3588.5947,Hallucinated,apertus,30,0.12304054,0.02127952
15510.568,-3745.6028,Hallucinated,apertus,30,0.12304054,0.02127952
-2013.585,-778.57477,Hallucinated,apertus,30,0.12304054,0.02127952
-3367.9177,273.74597,Hallucinated,apertus,30,0.12304054,0.02127952
-65.73443,-263.15106,Hallucinated,apertus,30,0.12304054,0.02127952
-3149.1218,-436.8158,Hallucinated,apertus,30,0.12304054,0.02127952
-895.4895,633.8925,Hallucinated,apertus,30,0.12304054,0.02127952
-4333.83,-1520.0745,Hallucinated,apertus,30,0.12304054,0.02127952
2070.5598,3007.605,Hallucinated,apertus,30,0.12304054,0.02127952
-1446.1305,2020.9541,Hallucinated,apertus,30,0.12304054,0.02127952
-5519.5996,-804.03613,Hallucinated,apertus,30,0.12304054,0.02127952
-3975.989,-387.60693,Hallucinated,apertus,30,0.12304054,0.02127952
6178.5586,573.05756,Hallucinated,apertus,30,0.12304054,0.02127952
-3903.5022,-716.19464,Hallucinated,apertus,30,0.12304054,0.02127952
-3622.9468,151.35733,Hallucinated,apertus,30,0.12304054,0.02127952
2677.8816,485.40942,Hallucinated,apertus,30,0.12304054,0.02127952
5554.629,-4908.9614,Hallucinated,apertus,30,0.12304054,0.02127952
5382.751,4998.8647,Hallucinated,apertus,30,0.12304054,0.02127952
10750.265,5201.309,Hallucinated,apertus,30,0.12304054,0.02127952
3062.9614,-3009.0508,Hallucinated,apertus,30,0.12304054,0.02127952
1201.3422,1493.0104,Hallucinated,apertus,30,0.12304054,0.02127952
-3693.2961,-1000.1394,Hallucinated,apertus,30,0.12304054,0.02127952
-3920.0063,-1274.2461,Hallucinated,apertus,30,0.12304054,0.02127952
1834.759,2409.8352,Hallucinated,apertus,30,0.12304054,0.02127952
-2554.469,1049.0868,Hallucinated,apertus,30,0.12304054,0.02127952
-4266.9775,-675.1197,Hallucinated,apertus,30,0.12304054,0.02127952
886.95374,3074.864,Hallucinated,apertus,30,0.12304054,0.02127952
4607.571,-2488.0806,Hallucinated,apertus,30,0.12304054,0.02127952
10152.01,5885.0117,Hallucinated,apertus,30,0.12304054,0.02127952
-342.17355,1187.9697,Hallucinated,apertus,30,0.12304054,0.02127952
-1424.4618,-1308.7432,Hallucinated,apertus,30,0.12304054,0.02127952
-2864.096,593.7889,Hallucinated,apertus,30,0.12304054,0.02127952
3677.1875,1312.1565,Hallucinated,apertus,30,0.12304054,0.02127952
5571.276,3722.5876,Hallucinated,apertus,30,0.12304054,0.02127952
510.15393,282.67975,Hallucinated,apertus,30,0.12304054,0.02127952
1061.8551,3243.3923,Hallucinated,apertus,30,0.12304054,0.02127952
-873.85126,1786.0166,Hallucinated,apertus,30,0.12304054,0.02127952
10697.275,-6028.138,Hallucinated,apertus,30,0.12304054,0.02127952
-1565.3972,1296.2888,Hallucinated,apertus,30,0.12304054,0.02127952
-3088.4326,-238.8963,Hallucinated,apertus,30,0.12304054,0.02127952
-3642.2979,-1056.8116,Hallucinated,apertus,30,0.12304054,0.02127952
-2264.1162,-2058.928,Hallucinated,apertus,30,0.12304054,0.02127952
-4004.473,96.31519,Hallucinated,apertus,30,0.12304054,0.02127952
1787.5682,-2395.8413,Hallucinated,apertus,30,0.12304054,0.02127952
10283.12,2069.8281,Hallucinated,apertus,30,0.12304054,0.02127952
-1628.8302,2028.0145,Hallucinated,apertus,30,0.12304054,0.02127952
19488.521,-492.49988,Hallucinated,apertus,30,0.12304054,0.02127952
-3147.315,-273.65598,Hallucinated,apertus,30,0.12304054,0.02127952
33.785046,2989.147,Hallucinated,apertus,30,0.12304054,0.02127952
12500.217,-7664.974,Hallucinated,apertus,30,0.12304054,0.02127952
10532.067,6033.115,Hallucinated,apertus,30,0.12304054,0.02127952
5170.0244,-4342.6343,Hallucinated,apertus,30,0.12304054,0.02127952
2144.4297,3780.4219,Hallucinated,apertus,30,0.12304054,0.02127952
6437.026,-7160.112,Hallucinated,apertus,30,0.12304054,0.02127952
1238.3031,-1412.742,Hallucinated,apertus,30,0.12304054,0.02127952
12090.541,-6548.5273,Hallucinated,apertus,30,0.12304054,0.02127952
-3922.75,-998.86017,Hallucinated,apertus,30,0.12304054,0.02127952
6261.921,-5103.82,Hallucinated,apertus,30,0.12304054,0.02127952
988.1812,3148.4802,Hallucinated,apertus,30,0.12304054,0.02127952
3385.9233,-51.05515,Hallucinated,apertus,30,0.12304054,0.02127952
5744.415,51.600338,Hallucinated,apertus,30,0.12304054,0.02127952
-128.78093,5.0538993,Hallucinated,apertus,30,0.12304054,0.02127952
-3232.687,-511.8526,Hallucinated,apertus,30,0.12304054,0.02127952
1222.4315,-2170.5083,Hallucinated,apertus,30,0.12304054,0.02127952
-3593.6516,-591.30774,Hallucinated,apertus,30,0.12304054,0.02127952
-3157.6406,-1368.8353,Hallucinated,apertus,30,0.12304054,0.02127952
7788.1323,110.41301,Hallucinated,apertus,30,0.12304054,0.02127952
5459.213,267.04544,Hallucinated,apertus,30,0.12304054,0.02127952
-2023.2677,-54.681046,Hallucinated,apertus,30,0.12304054,0.02127952
610.61127,2336.624,Hallucinated,apertus,30,0.12304054,0.02127952
11066.492,6065.4243,Hallucinated,apertus,30,0.12304054,0.02127952
-1910.4474,-912.13214,Hallucinated,apertus,30,0.12304054,0.02127952
-4166.476,-812.0641,Hallucinated,apertus,30,0.12304054,0.02127952
17236.586,-2306.688,Hallucinated,apertus,30,0.12304054,0.02127952
-4606.6143,0.9111246,Hallucinated,apertus,30,0.12304054,0.02127952
4985.726,4339.9673,Hallucinated,apertus,30,0.12304054,0.02127952
-333.6757,-512.8314,Hallucinated,apertus,30,0.12304054,0.02127952
694.84186,3598.8198,Hallucinated,apertus,30,0.12304054,0.02127952
-961.92303,-1429.326,Hallucinated,apertus,30,0.12304054,0.02127952
-1362.5001,-2468.2515,Hallucinated,apertus,30,0.12304054,0.02127952
1318.1248,53.316578,Hallucinated,apertus,30,0.12304054,0.02127952
10737.784,627.5383,Hallucinated,apertus,30,0.12304054,0.02127952
2977.3394,2259.6765,Hallucinated,apertus,30,0.12304054,0.02127952
6772.338,5410.2964,Hallucinated,apertus,30,0.12304054,0.02127952
-872.9761,1547.6002,Hallucinated,apertus,30,0.12304054,0.02127952
8551.995,-3182.8667,Hallucinated,apertus,30,0.12304054,0.02127952
4471.961,27.481222,Hallucinated,apertus,30,0.12304054,0.02127952
-3040.467,-1093.9661,Hallucinated,apertus,30,0.12304054,0.02127952
5981.5166,-3451.481,Hallucinated,apertus,30,0.12304054,0.02127952
-1597.5082,1734.8605,Hallucinated,apertus,30,0.12304054,0.02127952
-3942.1343,789.3018,Hallucinated,apertus,30,0.12304054,0.02127952
-5117.675,-213.64275,Hallucinated,apertus,30,0.12304054,0.02127952
-1628.5049,626.48065,Hallucinated,apertus,30,0.12304054,0.02127952
-4711.5273,-865.0543,Hallucinated,apertus,30,0.12304054,0.02127952
6206.1157,161.20511,Hallucinated,apertus,30,0.12304054,0.02127952
8885.005,2040.2391,Hallucinated,apertus,30,0.12304054,0.02127952
-4305.725,-1397.0154,Hallucinated,apertus,30,0.12304054,0.02127952
-3831.5427,-1823.3052,Hallucinated,apertus,30,0.12304054,0.02127952
3435.4573,-1519.7461,Hallucinated,apertus,30,0.12304054,0.02127952
3759.3896,4306.2007,Hallucinated,apertus,30,0.12304054,0.02127952
-3797.1816,-1641.7975,Hallucinated,apertus,30,0.12304054,0.02127952
-2914.8618,-1005.5865,Hallucinated,apertus,30,0.12304054,0.02127952
-5441.7393,62.371037,Hallucinated,apertus,30,0.12304054,0.02127952
15048.817,-2217.5752,Hallucinated,apertus,30,0.12304054,0.02127952
5487.514,-4570.2246,Hallucinated,apertus,30,0.12304054,0.02127952
5688.906,116.37787,Hallucinated,apertus,30,0.12304054,0.02127952
1182.2998,-1090.2166,Hallucinated,apertus,30,0.12304054,0.02127952
-1491.5845,774.5613,Hallucinated,apertus,30,0.12304054,0.02127952
8559.589,-3498.4885,Hallucinated,apertus,30,0.12304054,0.02127952
-4912.515,-527.116,Hallucinated,apertus,30,0.12304054,0.02127952
-2480.845,-292.46707,Hallucinated,apertus,30,0.12304054,0.02127952
-1254.0496,-1148.3112,Hallucinated,apertus,30,0.12304054,0.02127952
12077.975,-2501.5642,Hallucinated,apertus,30,0.12304054,0.02127952
-5013.1206,-396.90692,Hallucinated,apertus,30,0.12304054,0.02127952
8290.847,-1352.3158,Hallucinated,apertus,30,0.12304054,0.02127952
9152.219,-3812.867,Hallucinated,apertus,30,0.12304054,0.02127952
14557.431,-2204.857,Hallucinated,apertus,30,0.12304054,0.02127952
6937.057,-6754.2505,Hallucinated,apertus,30,0.12304054,0.02127952
-186.50792,62.134224,Hallucinated,apertus,30,0.12304054,0.02127952
11681.133,1585.6964,Hallucinated,apertus,30,0.12304054,0.02127952
12449.365,6407.3286,Hallucinated,apertus,30,0.12304054,0.02127952
9405.857,1248.9756,Hallucinated,apertus,30,0.12304054,0.02127952
-4021.7207,-1118.5514,Hallucinated,apertus,30,0.12304054,0.02127952
-4888.8384,-202.81456,Hallucinated,apertus,30,0.12304054,0.02127952
-3962.932,-1650.9805,Hallucinated,apertus,30,0.12304054,0.02127952
16821.104,9205.7,Hallucinated,apertus,30,0.12304054,0.02127952
9027.953,5987.602,Hallucinated,apertus,30,0.12304054,0.02127952
-47.830162,497.21027,Hallucinated,apertus,30,0.12304054,0.02127952
-3793.057,506.38693,Hallucinated,apertus,30,0.12304054,0.02127952
-979.66925,602.4606,Hallucinated,apertus,30,0.12304054,0.02127952
-694.02826,1109.5034,Hallucinated,apertus,30,0.12304054,0.02127952
2832.6777,-1553.1252,Hallucinated,apertus,30,0.12304054,0.02127952
-4801.557,-1450.1207,Hallucinated,apertus,30,0.12304054,0.02127952
-2871.7578,-585.1761,Hallucinated,apertus,30,0.12304054,0.02127952
9220.836,4621.9883,Hallucinated,apertus,30,0.12304054,0.02127952
-3352.4348,439.65756,Hallucinated,apertus,30,0.12304054,0.02127952
6593.0645,1460.1173,Hallucinated,apertus,30,0.12304054,0.02127952
-3285.6128,893.3965,Hallucinated,apertus,30,0.12304054,0.02127952
-4796.9336,-1937.9633,Hallucinated,apertus,30,0.12304054,0.02127952
11098.156,-3128.9502,Hallucinated,apertus,30,0.12304054,0.02127952
