run_id,probe_id,state,created_at,model,layer,seed,metric_key,value,test_model,metric_family,metric
5zoj6oqm,llama_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:51:46+00:00,llama,28,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.525320317266626,apertus,span,recall_at_0.1_fpr
22zq4z08,llama_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:51:46+00:00,llama,28,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5291667771971245,apertus,span,recall_at_0.1_fpr
pbg44l09,llama_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:51:46+00:00,llama,28,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5285035944504868,apertus,span,recall_at_0.1_fpr
ct7o6ek7,llama_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:51:46+00:00,llama,30,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5435711064540945,apertus,span,recall_at_0.1_fpr
av9rm02w,llama_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:51:46+00:00,llama,30,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5405469931294268,apertus,span,recall_at_0.1_fpr
ojujrfsw,llama_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:51:46+00:00,llama,30,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5448178900177733,apertus,span,recall_at_0.1_fpr
f1osa4x3,apertus_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:54:28+00:00,apertus,4,42,train/longfact_test_apertus/span_max_auc,0.8234381504248477,apertus,span_max,auc
k9210t28,apertus_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:54:28+00:00,apertus,4,43,train/longfact_test_apertus/span_max_auc,0.8223532500140358,apertus,span_max,auc
4dw0ohsb,apertus_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:54:28+00:00,apertus,4,44,train/longfact_test_apertus/span_max_auc,0.8215515738969719,apertus,span_max,auc
2msk68xv,apertus_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:54:28+00:00,apertus,10,42,train/longfact_test_apertus/span_max_auc,0.8682490590818475,apertus,span_max,auc
ennpfi5c,apertus_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:55:28+00:00,apertus,10,43,train/longfact_test_apertus/span_max_auc,0.8689065761865797,apertus,span_max,auc
ckfvtpqq,apertus_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:55:28+00:00,apertus,10,44,train/longfact_test_apertus/span_max_auc,0.8705438410992483,apertus,span_max,auc
98q6shel,apertus_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:55:28+00:00,apertus,16,42,train/longfact_test_apertus/span_max_auc,0.8652983266435131,apertus,span_max,auc
92fyxrb6,apertus_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:55:28+00:00,apertus,16,43,train/longfact_test_apertus/span_max_auc,0.8709511226470459,apertus,span_max,auc
i19xd1q5,apertus_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:56:24+00:00,apertus,16,44,train/longfact_test_apertus/span_max_auc,0.8661665024621359,apertus,span_max,auc
5w54hojz,apertus_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:56:24+00:00,apertus,20,42,train/longfact_test_apertus/span_max_auc,0.844264785180656,apertus,span_max,auc
h3qhm4bp,apertus_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:56:24+00:00,apertus,20,43,train/longfact_test_apertus/span_max_auc,0.8528165969886055,apertus,span_max,auc
1sb6t3rt,apertus_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:56:24+00:00,apertus,20,44,train/longfact_test_apertus/span_max_auc,0.8473290339030696,apertus,span_max,auc
rjgl9oec,apertus_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:56:59+00:00,apertus,24,42,train/longfact_test_apertus/span_max_auc,0.8297399552349429,apertus,span_max,auc
g0y68jcb,apertus_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:56:59+00:00,apertus,24,43,train/longfact_test_apertus/span_max_auc,0.835295407951767,apertus,span_max,auc
p8vm93b7,apertus_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:56:59+00:00,apertus,24,44,train/longfact_test_apertus/span_max_auc,0.8303970866944326,apertus,span_max,auc
fjxaywoo,apertus_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:56:59+00:00,apertus,26,42,train/longfact_test_apertus/span_max_auc,0.8176474139385239,apertus,span_max,auc
fc3llcx0,apertus_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:58:28+00:00,apertus,26,43,train/longfact_test_apertus/span_max_auc,0.8159692063559093,apertus,span_max,auc
gtn6g9ne,apertus_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:58:28+00:00,apertus,26,44,train/longfact_test_apertus/span_max_auc,0.816442135972021,apertus,span_max,auc
xowhpuzx,apertus_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:58:28+00:00,apertus,28,42,train/longfact_test_apertus/span_max_auc,0.7873038660517809,apertus,span_max,auc
e75d9qzf,apertus_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:58:28+00:00,apertus,28,43,train/longfact_test_apertus/span_max_auc,0.785237361915302,apertus,span_max,auc
ha39x6u6,apertus_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:58:28+00:00,apertus,28,44,train/longfact_test_apertus/span_max_auc,0.7995030864634953,apertus,span_max,auc
pk12wkry,apertus_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:58:28+00:00,apertus,30,42,train/longfact_test_apertus/span_max_auc,0.5006405165769446,apertus,span_max,auc
vhvivjkc,apertus_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:58:28+00:00,apertus,30,43,train/longfact_test_apertus/span_max_auc,0.760383337477413,apertus,span_max,auc
agskbmvs,apertus_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:58:28+00:00,apertus,30,44,train/longfact_test_apertus/span_max_auc,0.7283952054526637,apertus,span_max,auc
dxwgjkjh,llama_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:45:37+00:00,llama,4,42,train/longfact_test_apertus/span_max_auc,0.7977934121955553,apertus,span_max,auc
e5f00gcl,llama_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:45:37+00:00,llama,4,43,train/longfact_test_apertus/span_max_auc,0.798915676696494,apertus,span_max,auc
cfx6hhoc,llama_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:45:36+00:00,llama,4,44,train/longfact_test_apertus/span_max_auc,0.7977658874934654,apertus,span_max,auc
kgoq3e5r,llama_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:45:36+00:00,llama,10,42,train/longfact_test_apertus/span_max_auc,0.8660843990891532,apertus,span_max,auc
9oem35be,llama_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:46:11+00:00,llama,10,43,train/longfact_test_apertus/span_max_auc,0.8674093015111012,apertus,span_max,auc
rri8v027,llama_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:46:11+00:00,llama,10,44,train/longfact_test_apertus/span_max_auc,0.8667550295064161,apertus,span_max,auc
egoe6db0,llama_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:46:11+00:00,llama,16,42,train/longfact_test_apertus/span_max_auc,0.8731551516019311,apertus,span_max,auc
x0f4o57o,llama_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:46:11+00:00,llama,16,43,train/longfact_test_apertus/span_max_auc,0.8744055180335979,apertus,span_max,auc
wflhsqs9,llama_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:50:44+00:00,llama,16,44,train/longfact_test_apertus/span_max_auc,0.8738249999758131,apertus,span_max,auc
qni919ee,llama_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:50:44+00:00,llama,20,42,train/longfact_test_apertus/span_max_auc,0.8688144964075992,apertus,span_max,auc
4aryhr4u,llama_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:50:44+00:00,llama,20,43,train/longfact_test_apertus/span_max_auc,0.8704508617150583,apertus,span_max,auc
v8qejznt,llama_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:50:44+00:00,llama,20,44,train/longfact_test_apertus/span_max_auc,0.8695579939184436,apertus,span_max,auc
k5b7gy5e,llama_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:50:44+00:00,llama,24,42,train/longfact_test_apertus/span_max_auc,0.8658930806414111,apertus,span_max,auc
jg69cqpj,llama_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:50:44+00:00,llama,24,43,train/longfact_test_apertus/span_max_auc,0.8670419991157267,apertus,span_max,auc
5o6iy05l,llama_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:50:44+00:00,llama,24,44,train/longfact_test_apertus/span_max_auc,0.8667238042072967,apertus,span_max,auc
82vjeyys,llama_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:50:44+00:00,llama,26,42,train/longfact_test_apertus/span_max_auc,0.8676250003628037,apertus,span_max,auc
gzg4irhz,llama_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:51:46+00:00,llama,26,43,train/longfact_test_apertus/span_max_auc,0.8683686026835858,apertus,span_max,auc
7u7entue,llama_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:51:46+00:00,llama,26,44,train/longfact_test_apertus/span_max_auc,0.8689973655619054,apertus,span_max,auc
5zoj6oqm,llama_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:51:46+00:00,llama,28,42,train/longfact_test_apertus/span_max_auc,0.8694498945612027,apertus,span_max,auc
22zq4z08,llama_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:51:46+00:00,llama,28,43,train/longfact_test_apertus/span_max_auc,0.8702538109699565,apertus,span_max,auc
pbg44l09,llama_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:51:46+00:00,llama,28,44,train/longfact_test_apertus/span_max_auc,0.8709712591801413,apertus,span_max,auc
ct7o6ek7,llama_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:51:46+00:00,llama,30,42,train/longfact_test_apertus/span_max_auc,0.8773484682108235,apertus,span_max,auc
av9rm02w,llama_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:51:46+00:00,llama,30,43,train/longfact_test_apertus/span_max_auc,0.8768075521848682,apertus,span_max,auc
ojujrfsw,llama_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:51:46+00:00,llama,30,44,train/longfact_test_apertus/span_max_auc,0.8775280801947595,apertus,span_max,auc
f1osa4x3,apertus_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:54:28+00:00,apertus,4,42,train/longfact_test_apertus/span_max_f1,0.5453076612360307,apertus,span_max,f1
k9210t28,apertus_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:54:28+00:00,apertus,4,43,train/longfact_test_apertus/span_max_f1,0.5478272568276604,apertus,span_max,f1
4dw0ohsb,apertus_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:54:28+00:00,apertus,4,44,train/longfact_test_apertus/span_max_f1,0.546220772158782,apertus,span_max,f1
2msk68xv,apertus_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:54:28+00:00,apertus,10,42,train/longfact_test_apertus/span_max_f1,0.6256711838404501,apertus,span_max,f1
ennpfi5c,apertus_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:55:28+00:00,apertus,10,43,train/longfact_test_apertus/span_max_f1,0.6383917626869331,apertus,span_max,f1
ckfvtpqq,apertus_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:55:28+00:00,apertus,10,44,train/longfact_test_apertus/span_max_f1,0.6508443633044272,apertus,span_max,f1
98q6shel,apertus_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:55:28+00:00,apertus,16,42,train/longfact_test_apertus/span_max_f1,0.6396084517130237,apertus,span_max,f1
92fyxrb6,apertus_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:55:28+00:00,apertus,16,43,train/longfact_test_apertus/span_max_f1,0.6540534342391927,apertus,span_max,f1
i19xd1q5,apertus_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:56:24+00:00,apertus,16,44,train/longfact_test_apertus/span_max_f1,0.6485688323489323,apertus,span_max,f1
5w54hojz,apertus_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:56:24+00:00,apertus,20,42,train/longfact_test_apertus/span_max_f1,0.6130918262065803,apertus,span_max,f1
h3qhm4bp,apertus_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:56:24+00:00,apertus,20,43,train/longfact_test_apertus/span_max_f1,0.6289351851851852,apertus,span_max,f1
1sb6t3rt,apertus_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:56:24+00:00,apertus,20,44,train/longfact_test_apertus/span_max_f1,0.6199556541019956,apertus,span_max,f1
rjgl9oec,apertus_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:56:59+00:00,apertus,24,42,train/longfact_test_apertus/span_max_f1,0.5980380569672615,apertus,span_max,f1
g0y68jcb,apertus_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:56:59+00:00,apertus,24,43,train/longfact_test_apertus/span_max_f1,0.625503355704698,apertus,span_max,f1
p8vm93b7,apertus_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:56:59+00:00,apertus,24,44,train/longfact_test_apertus/span_max_f1,0.6140629971364938,apertus,span_max,f1
fjxaywoo,apertus_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:56:59+00:00,apertus,26,42,train/longfact_test_apertus/span_max_f1,0.6102060373742214,apertus,span_max,f1
fc3llcx0,apertus_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:58:28+00:00,apertus,26,43,train/longfact_test_apertus/span_max_f1,0.6083923950950613,apertus,span_max,f1
gtn6g9ne,apertus_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:58:28+00:00,apertus,26,44,train/longfact_test_apertus/span_max_f1,0.5996109394667583,apertus,span_max,f1
xowhpuzx,apertus_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:58:28+00:00,apertus,28,42,train/longfact_test_apertus/span_max_f1,0.6192448810510119,apertus,span_max,f1
e75d9qzf,apertus_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:58:28+00:00,apertus,28,43,train/longfact_test_apertus/span_max_f1,0.6055270237221815,apertus,span_max,f1
ha39x6u6,apertus_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:58:28+00:00,apertus,28,44,train/longfact_test_apertus/span_max_f1,0.6278605797441614,apertus,span_max,f1
pk12wkry,apertus_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:58:28+00:00,apertus,30,42,train/longfact_test_apertus/span_max_f1,0.0022512381809995496,apertus,span_max,f1
vhvivjkc,apertus_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:58:28+00:00,apertus,30,43,train/longfact_test_apertus/span_max_f1,0.6132937978749691,apertus,span_max,f1
agskbmvs,apertus_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:58:28+00:00,apertus,30,44,train/longfact_test_apertus/span_max_f1,0.586879664789839,apertus,span_max,f1
dxwgjkjh,llama_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:45:37+00:00,llama,4,42,train/longfact_test_apertus/span_max_f1,0.4226427094927652,apertus,span_max,f1
e5f00gcl,llama_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:45:37+00:00,llama,4,43,train/longfact_test_apertus/span_max_f1,0.4200477326968974,apertus,span_max,f1
cfx6hhoc,llama_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:45:36+00:00,llama,4,44,train/longfact_test_apertus/span_max_f1,0.42312579415501905,apertus,span_max,f1
kgoq3e5r,llama_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:45:36+00:00,llama,10,42,train/longfact_test_apertus/span_max_f1,0.5704927371119339,apertus,span_max,f1
9oem35be,llama_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:46:11+00:00,llama,10,43,train/longfact_test_apertus/span_max_f1,0.5778405081157375,apertus,span_max,f1
rri8v027,llama_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:46:11+00:00,llama,10,44,train/longfact_test_apertus/span_max_f1,0.5732954545454545,apertus,span_max,f1
egoe6db0,llama_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:46:11+00:00,llama,16,42,train/longfact_test_apertus/span_max_f1,0.6029916289282283,apertus,span_max,f1
x0f4o57o,llama_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:46:11+00:00,llama,16,43,train/longfact_test_apertus/span_max_f1,0.6079367243965634,apertus,span_max,f1
wflhsqs9,llama_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:50:44+00:00,llama,16,44,train/longfact_test_apertus/span_max_f1,0.6022274164718823,apertus,span_max,f1
qni919ee,llama_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:50:44+00:00,llama,20,42,train/longfact_test_apertus/span_max_f1,0.5941364457412811,apertus,span_max,f1
4aryhr4u,llama_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:50:44+00:00,llama,20,43,train/longfact_test_apertus/span_max_f1,0.5980324234446446,apertus,span_max,f1
v8qejznt,llama_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:50:44+00:00,llama,20,44,train/longfact_test_apertus/span_max_f1,0.5928185221128518,apertus,span_max,f1
k5b7gy5e,llama_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:50:44+00:00,llama,24,42,train/longfact_test_apertus/span_max_f1,0.5967140687560403,apertus,span_max,f1
jg69cqpj,llama_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:50:44+00:00,llama,24,43,train/longfact_test_apertus/span_max_f1,0.6025817083218896,apertus,span_max,f1
5o6iy05l,llama_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:50:44+00:00,llama,24,44,train/longfact_test_apertus/span_max_f1,0.599338660788096,apertus,span_max,f1
82vjeyys,llama_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:50:44+00:00,llama,26,42,train/longfact_test_apertus/span_max_f1,0.6046766033091754,apertus,span_max,f1
gzg4irhz,llama_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:51:46+00:00,llama,26,43,train/longfact_test_apertus/span_max_f1,0.6075637160865991,apertus,span_max,f1
7u7entue,llama_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:51:46+00:00,llama,26,44,train/longfact_test_apertus/span_max_f1,0.6056627000410341,apertus,span_max,f1
5zoj6oqm,llama_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:51:46+00:00,llama,28,42,train/longfact_test_apertus/span_max_f1,0.602323991797676,apertus,span_max,f1
22zq4z08,llama_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:51:46+00:00,llama,28,43,train/longfact_test_apertus/span_max_f1,0.6093366093366094,apertus,span_max,f1
pbg44l09,llama_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:51:46+00:00,llama,28,44,train/longfact_test_apertus/span_max_f1,0.6097461653318854,apertus,span_max,f1
ct7o6ek7,llama_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:51:46+00:00,llama,30,42,train/longfact_test_apertus/span_max_f1,0.6525551102204409,apertus,span_max,f1
av9rm02w,llama_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:51:46+00:00,llama,30,43,train/longfact_test_apertus/span_max_f1,0.656619753393947,apertus,span_max,f1
ojujrfsw,llama_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:51:46+00:00,llama,30,44,train/longfact_test_apertus/span_max_f1,0.6577466549956233,apertus,span_max,f1
f1osa4x3,apertus_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:54:28+00:00,apertus,4,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5321162947937795,apertus,span_max,recall_at_0.1_fpr
k9210t28,apertus_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:54:28+00:00,apertus,4,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5357223349109759,apertus,span_max,recall_at_0.1_fpr
4dw0ohsb,apertus_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:54:28+00:00,apertus,4,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5372999774622492,apertus,span_max,recall_at_0.1_fpr
2msk68xv,apertus_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:54:28+00:00,apertus,10,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6258733378408835,apertus,span_max,recall_at_0.1_fpr
ennpfi5c,apertus_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:55:28+00:00,apertus,10,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.631282398016678,apertus,span_max,recall_at_0.1_fpr
ckfvtpqq,apertus_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:55:28+00:00,apertus,10,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6319585305386523,apertus,span_max,recall_at_0.1_fpr
98q6shel,apertus_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:55:28+00:00,apertus,16,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6200135226504395,apertus,span_max,recall_at_0.1_fpr
92fyxrb6,apertus_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:55:28+00:00,apertus,16,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6348884381338742,apertus,span_max,recall_at_0.1_fpr
i19xd1q5,apertus_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:56:24+00:00,apertus,16,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6303808879873789,apertus,span_max,recall_at_0.1_fpr
5w54hojz,apertus_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:56:24+00:00,apertus,20,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5715573585756142,apertus,span_max,recall_at_0.1_fpr
h3qhm4bp,apertus_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:56:24+00:00,apertus,20,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5981519044399369,apertus,span_max,recall_at_0.1_fpr
1sb6t3rt,apertus_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:56:24+00:00,apertus,20,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5665990534144693,apertus,span_max,recall_at_0.1_fpr
rjgl9oec,apertus_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:56:59+00:00,apertus,24,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5566824430921794,apertus,span_max,recall_at_0.1_fpr
g0y68jcb,apertus_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:56:59+00:00,apertus,24,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.584403876493126,apertus,span_max,recall_at_0.1_fpr
p8vm93b7,apertus_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:56:59+00:00,apertus,24,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5724588686049132,apertus,span_max,recall_at_0.1_fpr
fjxaywoo,apertus_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:56:59+00:00,apertus,26,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5769664187514086,apertus,span_max,recall_at_0.1_fpr
fc3llcx0,apertus_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:58:28+00:00,apertus,26,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.0,apertus,span_max,recall_at_0.1_fpr
gtn6g9ne,apertus_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:58:28+00:00,apertus,26,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5508226279017354,apertus,span_max,recall_at_0.1_fpr
xowhpuzx,apertus_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:58:28+00:00,apertus,28,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5909398242055443,apertus,span_max,recall_at_0.1_fpr
e75d9qzf,apertus_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:58:28+00:00,apertus,28,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5735857561415371,apertus,span_max,recall_at_0.1_fpr
ha39x6u6,apertus_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:58:28+00:00,apertus,28,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6019833220644579,apertus,span_max,recall_at_0.1_fpr
pk12wkry,apertus_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:58:28+00:00,apertus,30,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.001352265043948614,apertus,span_max,recall_at_0.1_fpr
vhvivjkc,apertus_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:58:28+00:00,apertus,30,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5913905792201938,apertus,span_max,recall_at_0.1_fpr
agskbmvs,apertus_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:58:28+00:00,apertus,30,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5321162947937795,apertus,span_max,recall_at_0.1_fpr
dxwgjkjh,llama_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:45:37+00:00,llama,4,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.5024886877828054,apertus,span_max,recall_at_0.1_fpr
e5f00gcl,llama_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:45:37+00:00,llama,4,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.4993212669683258,apertus,span_max,recall_at_0.1_fpr
cfx6hhoc,llama_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:45:36+00:00,llama,4,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.498868778280543,apertus,span_max,recall_at_0.1_fpr
kgoq3e5r,llama_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:45:36+00:00,llama,10,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6276018099547511,apertus,span_max,recall_at_0.1_fpr
9oem35be,llama_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:46:11+00:00,llama,10,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6316742081447964,apertus,span_max,recall_at_0.1_fpr
rri8v027,llama_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:46:11+00:00,llama,10,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6280542986425339,apertus,span_max,recall_at_0.1_fpr
egoe6db0,llama_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:46:11+00:00,llama,16,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6445701357466064,apertus,span_max,recall_at_0.1_fpr
x0f4o57o,llama_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:46:11+00:00,llama,16,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6479638009049774,apertus,span_max,recall_at_0.1_fpr
wflhsqs9,llama_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:50:44+00:00,llama,16,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6447963800904978,apertus,span_max,recall_at_0.1_fpr
qni919ee,llama_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:50:44+00:00,llama,20,42,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6416289592760182,apertus,span_max,recall_at_0.1_fpr
4aryhr4u,llama_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:50:44+00:00,llama,20,43,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.6434389140271494,apertus,span_max,recall_at_0.1_fpr
v8qejznt,llama_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:50:44+00:00,llama,20,44,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,0.638235294117647,apertus,span_max,recall_at_0.1_fpr
