run_id,run_name,selected_id,state,created_at,run_kind,train_model,variant,probe_dtype_tag,layer,seed,probe_dtype,normalize_before_head,probe_dtype_expected,normalize_before_head_expected,train/loss,train/lm_loss,train/kl_loss,metric_key,value,test_model,metric_family,metric
opwr5uh2,apertus_seed_ablation_no_lora_ln_fp32_layer30_seed44,apertus_seed_ablation_no_lora_ln_fp32_layer30_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_ln,fp32,30,44,float32,,float32,layernorm,0.4119739234447479,0.21715889871120453,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5078235144567453,apertus,span,recall_at_0.1_fpr
ixjluggi,apertus_seed_ablation_no_lora_no_ln_bf16_layer10_seed42,apertus_seed_ablation_no_lora_no_ln_bf16_layer10_seed42,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_no_ln,bf16,10,42,bfloat16,,bfloat16,none,0.10592681914567947,0.23546640574932096,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5242332493586336,apertus,span,recall_at_0.1_fpr
m7qz9x2q,apertus_seed_ablation_no_lora_no_ln_fp32_layer10_seed42,apertus_seed_ablation_no_lora_no_ln_fp32_layer10_seed42,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_no_ln,fp32,10,42,float32,,float32,none,0.11043614894151688,0.23546640574932096,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5299419881202764,apertus,span,recall_at_0.1_fpr
etblt7tf,apertus_seed_ablation_no_lora_no_ln_bf16_layer10_seed43,apertus_seed_ablation_no_lora_no_ln_bf16_layer10_seed43,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_no_ln,bf16,10,43,bfloat16,,bfloat16,none,0.23841160535812375,0.1830067932605743,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5275383086416899,apertus,span,recall_at_0.1_fpr
z2qmzfgt,apertus_seed_ablation_no_lora_no_ln_fp32_layer10_seed43,apertus_seed_ablation_no_lora_no_ln_fp32_layer10_seed43,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_no_ln,fp32,10,43,float32,,float32,none,0.2543913722038269,0.1830067932605743,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5402500751149837,apertus,span,recall_at_0.1_fpr
56r0l5bp,apertus_seed_ablation_no_lora_no_ln_bf16_layer10_seed44,apertus_seed_ablation_no_lora_no_ln_bf16_layer10_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_no_ln,bf16,10,44,bfloat16,,bfloat16,none,0.15140654146671295,0.21715889871120453,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5341022026024452,apertus,span,recall_at_0.1_fpr
99aldm5s,apertus_seed_ablation_no_lora_no_ln_fp32_layer10_seed44,apertus_seed_ablation_no_lora_no_ln_fp32_layer10_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_no_ln,fp32,10,44,float32,,float32,none,0.1409534513950348,0.21715889871120453,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5369219035292486,apertus,span,recall_at_0.1_fpr
3mcpg1f7,apertus_seed_ablation_no_lora_no_ln_bf16_layer20_seed42,apertus_seed_ablation_no_lora_no_ln_bf16_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,bf16,20,42,bfloat16,,bfloat16,none,0.023960106074810028,0.23546640574932096,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.4411214089259713,apertus,span,recall_at_0.1_fpr
x9ha1syf,apertus_seed_ablation_no_lora_no_ln_fp32_layer20_seed42,apertus_seed_ablation_no_lora_no_ln_fp32_layer20_seed42,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_no_ln,fp32,20,42,float32,,float32,none,0.013175682164728642,0.23546640574932096,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.4436406499179513,apertus,span,recall_at_0.1_fpr
sjnzu3hl,apertus_seed_ablation_no_lora_no_ln_bf16_layer20_seed43,apertus_seed_ablation_no_lora_no_ln_bf16_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,bf16,20,43,bfloat16,,bfloat16,none,0.3148500919342041,0.1830067932605743,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.4547807798090924,apertus,span,recall_at_0.1_fpr
3h4hukqh,apertus_seed_ablation_no_lora_no_ln_fp32_layer20_seed43,apertus_seed_ablation_no_lora_no_ln_fp32_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,fp32,20,43,float32,,float32,none,0.2561056911945343,0.1830067932605743,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.45387940000462246,apertus,span,recall_at_0.1_fpr
ao0stdlj,apertus_seed_ablation_no_lora_no_ln_bf16_layer20_seed44,apertus_seed_ablation_no_lora_no_ln_bf16_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,bf16,20,44,bfloat16,,bfloat16,none,0.8008295893669128,0.21715889871120453,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.43555134398040074,apertus,span,recall_at_0.1_fpr
pnelq3u6,apertus_seed_ablation_no_lora_no_ln_fp32_layer20_seed44,apertus_seed_ablation_no_lora_no_ln_fp32_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,fp32,20,44,float32,,float32,none,0.2206287980079651,0.21715889871120453,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.4423232486652645,apertus,span,recall_at_0.1_fpr
mskyvu7d,apertus_seed_ablation_no_lora_no_ln_bf16_layer26_seed42,apertus_seed_ablation_no_lora_no_ln_bf16_layer26_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,bf16,26,42,bfloat16,,bfloat16,none,0.007057615090161562,0.23546640574932096,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3430096840548224,apertus,span,recall_at_0.1_fpr
zyvuxjg2,apertus_seed_ablation_no_lora_no_ln_fp32_layer26_seed42,apertus_seed_ablation_no_lora_no_ln_fp32_layer26_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,fp32,26,42,float32,,float32,none,0.006590116303414106,0.23546640574932096,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.333764762983336,apertus,span,recall_at_0.1_fpr
h8dsgkcj,apertus_seed_ablation_no_lora_no_ln_bf16_layer26_seed43,apertus_seed_ablation_no_lora_no_ln_bf16_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,bf16,26,43,bfloat16,,bfloat16,none,0.8889634609222412,0.1830067932605743,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.35983544040492754,apertus,span,recall_at_0.1_fpr
jj2cibiy,apertus_seed_ablation_no_lora_no_ln_fp32_layer26_seed43,apertus_seed_ablation_no_lora_no_ln_fp32_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,fp32,26,43,float32,,float32,none,0.8669692873954773,0.1830067932605743,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3580326807959877,apertus,span,recall_at_0.1_fpr
b7j334x1,apertus_seed_ablation_no_lora_no_ln_bf16_layer26_seed44,apertus_seed_ablation_no_lora_no_ln_bf16_layer26_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,bf16,26,44,bfloat16,,bfloat16,none,0.036498356610536575,0.21715889871120453,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.36769362331569094,apertus,span,recall_at_0.1_fpr
13eyy2a9,apertus_seed_ablation_no_lora_no_ln_fp32_layer26_seed44,apertus_seed_ablation_no_lora_no_ln_fp32_layer26_seed44,finished,2026-03-17 12:12:01+00:00,final_ablation,apertus,no_lora_no_ln,fp32,26,44,float32,,float32,none,0.3009534478187561,0.21715889871120453,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3574086486236624,apertus,span,recall_at_0.1_fpr
kxz8lyht,apertus_seed_ablation_no_lora_no_ln_bf16_layer30_seed42,apertus_seed_ablation_no_lora_no_ln_bf16_layer30_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,bf16,30,42,bfloat16,,bfloat16,none,0.02281774953007698,0.23546640574932096,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3632791735040562,apertus,span,recall_at_0.1_fpr
td3wegxt,apertus_seed_ablation_no_lora_no_ln_fp32_layer30_seed42,apertus_seed_ablation_no_lora_no_ln_fp32_layer30_seed42,finished,2026-03-17 12:12:01+00:00,final_ablation,apertus,no_lora_no_ln,fp32,30,42,float32,,float32,none,0.024663830175995827,0.23546640574932096,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3427554487253565,apertus,span,recall_at_0.1_fpr
g3gtxsx1,apertus_seed_ablation_no_lora_no_ln_bf16_layer30_seed43,apertus_seed_ablation_no_lora_no_ln_bf16_layer30_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,bf16,30,43,bfloat16,,bfloat16,none,4.753108978271484,0.1830067932605743,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3675087248942612,apertus,span,recall_at_0.1_fpr
l9k7tdgn,apertus_seed_ablation_no_lora_no_ln_fp32_layer30_seed43,apertus_seed_ablation_no_lora_no_ln_fp32_layer30_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,apertus,no_lora_no_ln,fp32,30,43,float32,,float32,none,5.0271196365356445,0.1830067932605743,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3561143596736543,apertus,span,recall_at_0.1_fpr
liowq2kh,apertus_seed_ablation_no_lora_no_ln_bf16_layer30_seed44,apertus_seed_ablation_no_lora_no_ln_bf16_layer30_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_no_ln,bf16,30,44,bfloat16,,bfloat16,none,1.9064021110534668,0.21715889871120453,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3625395798183373,apertus,span,recall_at_0.1_fpr
ai760bia,apertus_seed_ablation_no_lora_no_ln_fp32_layer30_seed44,apertus_seed_ablation_no_lora_no_ln_fp32_layer30_seed44,finished,2026-03-17 12:12:01+00:00,final_ablation,apertus,no_lora_no_ln,fp32,30,44,float32,,float32,none,0.00013759722060058266,0.21715889871120453,0.0,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.35098342847897934,apertus,span,recall_at_0.1_fpr
ha8kip3i,llama_seed_ablation_lora_ln_bf16_layer10_seed42,llama_seed_ablation_lora_ln_bf16_layer10_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,bf16,10,42,bfloat16,,bfloat16,layernorm,0.33022862672805786,0.1991938352584839,0.00428370526060462,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.608801761413375,apertus,span,recall_at_0.1_fpr
dkd0p11o,llama_seed_ablation_lora_ln_fp32_layer10_seed42,llama_seed_ablation_lora_ln_fp32_layer10_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,fp32,10,42,float32,,float32,layernorm,0.3421907424926758,0.19928711652755737,0.00441368343308568,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6109770008223466,apertus,span,recall_at_0.1_fpr
6cig8r4w,llama_seed_ablation_lora_ln_bf16_layer10_seed43,llama_seed_ablation_lora_ln_bf16_layer10_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,bf16,10,43,bfloat16,,bfloat16,layernorm,0.6449012756347656,0.19773250818252563,0.006580736953765154,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6087752341035095,apertus,span,recall_at_0.1_fpr
9y9iuy71,llama_seed_ablation_lora_ln_fp32_layer10_seed43,llama_seed_ablation_lora_ln_fp32_layer10_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,fp32,10,43,float32,,float32,layernorm,0.6194984912872314,0.1976501941680908,0.006344492081552744,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6082181605963339,apertus,span,recall_at_0.1_fpr
ksbt84w3,llama_seed_ablation_lora_ln_bf16_layer10_seed44,llama_seed_ablation_lora_ln_bf16_layer10_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,bf16,10,44,bfloat16,,bfloat16,layernorm,0.3228771686553955,0.1283121407032013,0.004591138102114201,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6094649441600127,apertus,span,recall_at_0.1_fpr
ywj96rw3,llama_seed_ablation_lora_ln_fp32_layer10_seed44,llama_seed_ablation_lora_ln_fp32_layer10_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,fp32,10,44,float32,,float32,layernorm,0.31968024373054504,0.12800243496894836,0.004523153882473707,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6075815051595618,apertus,span,recall_at_0.1_fpr
cpw6j5mg,llama_seed_ablation_lora_ln_bf16_layer20_seed42,llama_seed_ablation_lora_ln_bf16_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,bf16,20,42,bfloat16,,bfloat16,layernorm,0.3419463634490967,0.20111994445323944,0.006279803812503815,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6271851871501711,apertus,span,recall_at_0.1_fpr
wbft0hqc,llama_seed_ablation_lora_ln_fp32_layer20_seed42,llama_seed_ablation_lora_ln_fp32_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,fp32,20,42,float32,,float32,layernorm,0.3459744453430176,0.20175424218177795,0.006522649433463812,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6254609120089132,apertus,span,recall_at_0.1_fpr
wbxvqbs8,llama_seed_ablation_lora_ln_bf16_layer20_seed43,llama_seed_ablation_lora_ln_bf16_layer20_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,bf16,20,43,bfloat16,,bfloat16,layernorm,0.5355002284049988,0.20095260441303253,0.011229747906327248,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6294134811788736,apertus,span,recall_at_0.1_fpr
d79v75e9,llama_seed_ablation_lora_ln_fp32_layer20_seed43,llama_seed_ablation_lora_ln_fp32_layer20_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,fp32,20,43,float32,,float32,layernorm,0.5433735251426697,0.20010995864868164,0.011216802522540092,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6266811682627265,apertus,span,recall_at_0.1_fpr
pste68h4,llama_seed_ablation_lora_ln_bf16_layer20_seed44,llama_seed_ablation_lora_ln_bf16_layer20_seed44,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,bf16,20,44,bfloat16,,bfloat16,layernorm,0.31508028507232666,0.1307443082332611,0.006527775898575783,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6313765021089212,apertus,span,recall_at_0.1_fpr
m1xsiju6,llama_seed_ablation_lora_ln_fp32_layer20_seed44,llama_seed_ablation_lora_ln_fp32_layer20_seed44,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,fp32,20,44,float32,,float32,layernorm,0.31518828868865967,0.13148921728134155,0.006818441674113274,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6309255378412075,apertus,span,recall_at_0.1_fpr
0lglcngy,llama_seed_ablation_lora_ln_bf16_layer26_seed42,llama_seed_ablation_lora_ln_bf16_layer26_seed42,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,bf16,26,42,bfloat16,,bfloat16,layernorm,0.355618953704834,0.20155219733715057,0.006915898527950048,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6305011008833594,apertus,span,recall_at_0.1_fpr
liqdu9pa,llama_seed_ablation_lora_ln_fp32_layer26_seed42,llama_seed_ablation_lora_ln_fp32_layer26_seed42,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,fp32,26,42,float32,,float32,layernorm,0.34212586283683777,0.200383722782135,0.00656743161380291,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6285115526434464,apertus,span,recall_at_0.1_fpr
hcfqbqch,llama_seed_ablation_lora_ln_bf16_layer26_seed43,llama_seed_ablation_lora_ln_bf16_layer26_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,bf16,26,43,bfloat16,,bfloat16,layernorm,0.5550279021263123,0.202224925160408,0.013553098775446417,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.622887762951959,apertus,span,recall_at_0.1_fpr
rcep7pvf,llama_seed_ablation_lora_ln_fp32_layer26_seed43,llama_seed_ablation_lora_ln_fp32_layer26_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_ln,fp32,26,43,float32,,float32,layernorm,0.5722987055778503,0.2013987302780151,0.013206442818045616,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6225959625434385,apertus,span,recall_at_0.1_fpr
rxtn6at7,llama_seed_ablation_lora_ln_bf16_layer26_seed44,llama_seed_ablation_lora_ln_bf16_layer26_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,bf16,26,44,bfloat16,,bfloat16,layernorm,0.32873737812042236,0.13143222033977509,0.007123297080397606,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6295726450380666,apertus,span,recall_at_0.1_fpr
2rpbxtee,llama_seed_ablation_lora_ln_fp32_layer26_seed44,llama_seed_ablation_lora_ln_fp32_layer26_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,fp32,26,44,float32,,float32,layernorm,0.32886096835136414,0.1316397339105606,0.007202101405709982,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6313499747990556,apertus,span,recall_at_0.1_fpr
j3c0hfza,llama_seed_ablation_lora_ln_bf16_layer30_seed42,llama_seed_ablation_lora_ln_bf16_layer30_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_ln,bf16,30,42,bfloat16,,bfloat16,layernorm,0.37711140513420105,0.19986042380332947,0.007422799710184336,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6473459426479561,apertus,span,recall_at_0.1_fpr
pmlin9me,llama_seed_ablation_lora_ln_fp32_layer30_seed42,llama_seed_ablation_lora_ln_fp32_layer30_seed42,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,fp32,30,42,float32,,float32,layernorm,0.3791443407535553,0.20050087571144104,0.007476755417883396,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6488049446905589,apertus,span,recall_at_0.1_fpr
zsxmbjxg,llama_seed_ablation_lora_ln_bf16_layer30_seed43,llama_seed_ablation_lora_ln_bf16_layer30_seed43,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,bf16,30,43,bfloat16,,bfloat16,layernorm,0.5706571936607361,0.20333105325698853,0.014038252644240856,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6367084913918879,apertus,span,recall_at_0.1_fpr
m5mg8h55,llama_seed_ablation_lora_ln_fp32_layer30_seed43,llama_seed_ablation_lora_ln_fp32_layer30_seed43,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,fp32,30,43,float32,,float32,layernorm,0.5471275448799133,0.20220649242401123,0.013792694546282291,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6382205480542218,apertus,span,recall_at_0.1_fpr
fwqqkj2a,llama_seed_ablation_lora_ln_bf16_layer30_seed44,llama_seed_ablation_lora_ln_bf16_layer30_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,bf16,30,44,bfloat16,,bfloat16,layernorm,0.32092100381851196,0.13181915879249573,0.007665534038096666,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6464440141125288,apertus,span,recall_at_0.1_fpr
g8ika3i1,llama_seed_ablation_lora_ln_fp32_layer30_seed44,llama_seed_ablation_lora_ln_fp32_layer30_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_ln,fp32,30,44,float32,,float32,layernorm,0.3233269155025482,0.13214272260665894,0.007472344674170017,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6477173249860732,apertus,span,recall_at_0.1_fpr
lrkx0cpj,llama_seed_ablation_lora_no_ln_bf16_layer10_seed42,llama_seed_ablation_lora_no_ln_bf16_layer10_seed42,finished,2026-03-17 12:12:00+00:00,final_ablation,llama,lora_no_ln,bf16,10,42,bfloat16,,bfloat16,none,0.33609089255332947,0.2046584188938141,0.008473997004330158,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6088813433429716,apertus,span,recall_at_0.1_fpr
241cyvgj,llama_seed_ablation_lora_no_ln_fp32_layer10_seed42,llama_seed_ablation_lora_no_ln_fp32_layer10_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,10,42,float32,,float32,none,0.34790337085723877,0.20353703200817108,0.007163894362747669,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6071835955115792,apertus,span,recall_at_0.1_fpr
lgl6esft,llama_seed_ablation_lora_no_ln_bf16_layer10_seed43,llama_seed_ablation_lora_no_ln_bf16_layer10_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,lora_no_ln,bf16,10,43,bfloat16,,bfloat16,none,0.5745616555213928,0.20098279416561127,0.010556855238974094,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.610472981934902,apertus,span,recall_at_0.1_fpr
mk4stm4b,llama_seed_ablation_lora_no_ln_fp32_layer10_seed43,llama_seed_ablation_lora_no_ln_fp32_layer10_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,10,43,float32,,float32,none,0.5664027333259583,0.20004647970199585,0.009200550615787506,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6101281269066504,apertus,span,recall_at_0.1_fpr
wyyc9sj2,llama_seed_ablation_lora_no_ln_bf16_layer10_seed44,llama_seed_ablation_lora_no_ln_bf16_layer10_seed44,finished,2026-03-17 12:12:00+00:00,final_ablation,llama,lora_no_ln,bf16,10,44,bfloat16,,bfloat16,none,0.3189084529876709,0.13257141411304474,0.007755672093480825,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6120115659071014,apertus,span,recall_at_0.1_fpr
yud9uoar,llama_seed_ablation_lora_no_ln_fp32_layer10_seed44,llama_seed_ablation_lora_no_ln_fp32_layer10_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,10,44,float32,,float32,none,0.3236715495586395,0.13076213002204895,0.0063416436314582825,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6110831100618086,apertus,span,recall_at_0.1_fpr
bbke9il2,llama_seed_ablation_lora_no_ln_bf16_layer20_seed42,llama_seed_ablation_lora_no_ln_bf16_layer20_seed42,finished,2026-03-17 12:12:00+00:00,final_ablation,llama,lora_no_ln,bf16,20,42,bfloat16,,bfloat16,none,0.35170978307724,0.2052782028913498,0.008618497289717197,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6370533464201396,apertus,span,recall_at_0.1_fpr
24lnlijn,llama_seed_ablation_lora_no_ln_fp32_layer20_seed42,llama_seed_ablation_lora_no_ln_fp32_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,20,42,float32,,float32,none,0.34521082043647766,0.2022390067577362,0.00818326324224472,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6342414515743958,apertus,span,recall_at_0.1_fpr
cnwkuuy7,llama_seed_ablation_lora_no_ln_bf16_layer20_seed43,llama_seed_ablation_lora_no_ln_bf16_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,20,43,bfloat16,,bfloat16,none,0.5042262673377991,0.2042278349399567,0.012736734934151173,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6317744117569037,apertus,span,recall_at_0.1_fpr
div11szl,llama_seed_ablation_lora_no_ln_fp32_layer20_seed43,llama_seed_ablation_lora_no_ln_fp32_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,20,43,float32,,float32,none,0.5078495144844055,0.20261211693286896,0.012358661741018295,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6321988487147518,apertus,span,recall_at_0.1_fpr
5e1jz35v,llama_seed_ablation_lora_no_ln_bf16_layer20_seed44,llama_seed_ablation_lora_no_ln_bf16_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,20,44,bfloat16,,bfloat16,none,0.31502559781074524,0.1338151842355728,0.00885779969394207,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6356739263071332,apertus,span,recall_at_0.1_fpr
4e0vum0j,llama_seed_ablation_lora_no_ln_fp32_layer20_seed44,llama_seed_ablation_lora_no_ln_fp32_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,20,44,float32,,float32,none,0.3124278485774994,0.13301882147789,0.007957827299833298,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6380348568851633,apertus,span,recall_at_0.1_fpr
3i93rr0z,llama_seed_ablation_lora_no_ln_bf16_layer26_seed42,llama_seed_ablation_lora_no_ln_bf16_layer26_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,26,42,bfloat16,,bfloat16,none,0.345849871635437,0.20233766734600067,0.007850340567529202,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6333925776586996,apertus,span,recall_at_0.1_fpr
20zpsrk1,llama_seed_ablation_lora_no_ln_fp32_layer26_seed42,llama_seed_ablation_lora_no_ln_fp32_layer26_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,26,42,float32,,float32,none,0.331523060798645,0.20136386156082153,0.00748624699190259,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6362044725044433,apertus,span,recall_at_0.1_fpr
2pkqi2se,llama_seed_ablation_lora_no_ln_bf16_layer26_seed43,llama_seed_ablation_lora_no_ln_bf16_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,26,43,bfloat16,,bfloat16,none,0.5354858636856079,0.2033994197845459,0.013867205008864405,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6292012626999496,apertus,span,recall_at_0.1_fpr
noa0b2y8,llama_seed_ablation_lora_no_ln_fp32_layer26_seed43,llama_seed_ablation_lora_no_ln_fp32_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,26,43,float32,,float32,none,0.5411130785942078,0.20406024158000943,0.01463200617581606,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6291482080802185,apertus,span,recall_at_0.1_fpr
ykn6xs9q,llama_seed_ablation_lora_no_ln_bf16_layer26_seed44,llama_seed_ablation_lora_no_ln_bf16_layer26_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,26,44,bfloat16,,bfloat16,none,0.32285118103027344,0.1333116739988327,0.008325714617967606,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.6379552749555668,apertus,span,recall_at_0.1_fpr
wtd63f9o,llama_seed_ablation_lora_no_ln_fp32_layer26_seed44,llama_seed_ablation_lora_no_ln_fp32_layer26_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,26,44,float32,,float32,none,0.31724193692207336,0.13178615272045135,0.007605961989611387,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.636920709870812,apertus,span,recall_at_0.1_fpr
