run_id,run_name,selected_id,state,created_at,run_kind,train_model,variant,probe_dtype_tag,layer,seed,probe_dtype,normalize_before_head,probe_dtype_expected,normalize_before_head_expected,train/loss,train/lm_loss,train/kl_loss,train/longfact_test_apertus/all_auc,train/longfact_test_apertus/all_f1,train/longfact_test_apertus/all_acc,train/longfact_test_apertus/all_recall_at_0.1_fpr,train/longfact_test_apertus/span_auc,train/longfact_test_apertus/span_f1,train/longfact_test_apertus/span_acc,train/longfact_test_apertus/span_recall_at_0.1_fpr,train/longfact_test_apertus/span_max_auc,train/longfact_test_apertus/span_max_f1,train/longfact_test_apertus/span_max_acc,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,train/longfact_test_llama/all_auc,train/longfact_test_llama/all_f1,train/longfact_test_llama/all_acc,train/longfact_test_llama/all_recall_at_0.1_fpr,train/longfact_test_llama/span_auc,train/longfact_test_llama/span_f1,train/longfact_test_llama/span_acc,train/longfact_test_llama/span_recall_at_0.1_fpr,train/longfact_test_llama/span_max_auc,train/longfact_test_llama/span_max_f1,train/longfact_test_llama/span_max_acc,train/longfact_test_llama/span_max_recall_at_0.1_fpr
6jaq3nfl,apertus_seed_ablation_lora_no_ln_fp32_layer10_seed44,apertus_seed_ablation_lora_no_ln_fp32_layer10_seed44,finished,2026-03-17 12:12:01+00:00,final_ablation,apertus,lora_no_ln,fp32,10,44,float32,,float32,none,0.2450062334537506,0.22695371508598328,0.009543140418827534,0.870494649129757,0.31586437772404924,,0.6189474657360112,0.8509997207486837,0.583180304862573,,0.5835625303348972,0.879077495443682,0.6521946564885496,,0.6423258958755916,0.8592696399442932,0.28799748061252606,,0.5751475564649405,0.8400307411548924,0.6270498828638363,,0.5555835366333517,0.865742039517292,0.6652303612860457,,0.6190397075926234
6c6gmxtq,apertus_seed_ablation_lora_no_ln_bf16_layer20_seed42,apertus_seed_ablation_lora_no_ln_bf16_layer20_seed42,finished,2026-03-17 12:12:01+00:00,final_ablation,apertus,lora_no_ln,bf16,20,42,bfloat16,,bfloat16,none,0.26062101125717163,0.3972518742084503,0.13034847378730774,0.8692883358573391,0.29224654068000916,,0.6100261169020269,0.8159952119854025,0.48261906720407993,,0.5351422562229875,0.8784384170021219,0.6561283472926743,,0.6533693937345053,0.8581974116679173,0.2838930665668561,,0.5666955221531439,0.8092083533681953,0.5304202250524487,,0.5098449673408357,0.869377496656059,0.6690682822990012,,0.6238577836849976
0bjruo3x,apertus_seed_ablation_lora_no_ln_fp32_layer20_seed42,apertus_seed_ablation_lora_no_ln_fp32_layer20_seed42,finished,2026-03-17 12:12:00+00:00,final_ablation,apertus,lora_no_ln,fp32,20,42,float32,,float32,none,0.2796197235584259,0.3843332827091217,0.11849804222583772,0.8635909793883174,0.29250946893383833,,0.601890586359119,0.8201764068411218,0.4812077422776084,,0.5474842258534218,0.8804505049879836,0.6556275497960163,,0.652693261212531,0.8525845520058698,0.2789790389277057,,0.5541197765011411,0.8130738775951843,0.5239018433821403,,0.5174470764145747,0.8703887255239869,0.6717075197341088,,0.6328293736501079
iplnj2f6,apertus_seed_ablation_lora_no_ln_bf16_layer20_seed43,apertus_seed_ablation_lora_no_ln_bf16_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,lora_no_ln,bf16,20,43,bfloat16,,bfloat16,none,0.32051798701286316,0.3339915871620178,0.12340111285448074,0.8730412625991628,0.299724944941728,,0.6209813483717382,0.823395387215136,0.5112619512116473,,0.5561513393579403,0.8817076683081978,0.6568335910550731,,0.651791751183232,0.86240942544005,0.28840019076890466,,0.5748012906272133,0.8185617056558041,0.5612920525566717,,0.5313921460612261,0.8705148561416765,0.6742096505823627,,0.6359860441933876
p10jul9x,apertus_seed_ablation_lora_no_ln_fp32_layer20_seed43,apertus_seed_ablation_lora_no_ln_fp32_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,lora_no_ln,fp32,20,43,float32,,float32,none,0.35655874013900757,0.3264869153499603,0.11710862070322035,0.8661704842835333,0.2952293952267345,,0.6070677421591513,0.821840040368197,0.5267755412077478,,0.5522915848105947,0.8826357557221478,0.6697121973503883,,0.6626098715348209,0.857237695595244,0.2834360674095515,,0.567608404816243,0.8171298425941156,0.5739042413199716,,0.5288108916345321,0.8724835771267445,0.6798116069290333,,0.6369828875228444
gzg1bpgo,apertus_seed_ablation_lora_no_ln_bf16_layer20_seed44,apertus_seed_ablation_lora_no_ln_bf16_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,lora_no_ln,bf16,20,44,bfloat16,,bfloat16,none,0.16019457578659058,0.32381007075309753,0.10506468266248704,0.8678010522891328,0.2925561029009305,,0.6045485011671713,0.8238233206290315,0.5316754740441405,,0.5487091778953938,0.8794630201723634,0.6592699434150672,,0.638043723236421,0.8564110772864812,0.27805757877411025,,0.5560242386086409,0.814444782377742,0.5674175382139984,,0.5098292279845754,0.8663667235446908,0.6691061974462784,,0.6102342581824224
m7x1nm18,apertus_seed_ablation_lora_no_ln_fp32_layer20_seed44,apertus_seed_ablation_lora_no_ln_fp32_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,lora_no_ln,fp32,20,44,float32,,float32,none,0.2034815400838852,0.3089570999145508,0.08906871825456619,0.8672997912261758,0.29458309114431963,,0.6106039244689948,0.8255166448703091,0.5060229322339603,,0.5575149652159844,0.8806167261219151,0.6648250460405156,,0.656524678837052,0.8544724139752415,0.27772778821938376,,0.5559612811835996,0.8116791297097766,0.5414365787834752,,0.5027622570236877,0.8694783981099419,0.6700523726392636,,0.6120618042864263
wb2hjoot,apertus_seed_ablation_lora_no_ln_bf16_layer26_seed42,apertus_seed_ablation_lora_no_ln_bf16_layer26_seed42,finished,2026-03-17 16:27:58+00:00,final_ablation,apertus,lora_no_ln,bf16,26,42,bfloat16,,bfloat16,none,0.25335440039634705,0.532015860080719,0.24838440120220184,0.852231286652306,0.2536362150678215,,0.5756812351214552,0.7987461016237563,0.4253074367142808,,0.49666027226292553,0.8664292955922902,0.6395456652758461,,0.6182105025918413,0.84128607266222,0.25191059841384283,,0.5284016683717636,0.7892925999303395,0.4684064706408079,,0.4716612890532777,0.8593018786854518,0.6620366631672454,,0.613058647615883
hmoapp0x,apertus_seed_ablation_lora_no_ln_fp32_layer26_seed42,apertus_seed_ablation_lora_no_ln_fp32_layer26_seed42,finished,2026-03-17 12:12:00+00:00,final_ablation,apertus,lora_no_ln,fp32,26,42,float32,,float32,none,0.1232343688607216,0.5148332118988037,0.23110823333263397,0.8409281594975767,0.2538161602170634,,0.5581389973883097,0.7980196385713472,0.44963950185711166,,0.5070839207710264,0.8687027867785769,0.6399439055743835,,0.6200135226504395,0.8330141790821112,0.254447938655064,,0.5174785551270953,0.7952278100972521,0.509543425280911,,0.4941056110805068,0.8637471316837497,0.6634343434343435,,0.6097358365176939
uxvkykmd,apertus_seed_ablation_lora_no_ln_bf16_layer26_seed43,apertus_seed_ablation_lora_no_ln_bf16_layer26_seed43,finished,2026-03-17 16:27:58+00:00,final_ablation,apertus,lora_no_ln,bf16,26,43,bfloat16,,bfloat16,none,0.35377949476242065,0.5308578610420227,0.3128100037574768,0.8634610930858985,0.2761165490082585,,0.6127995932234729,0.7971490800047553,0.4497079272090635,,0.5052349365567291,0.8647563986660403,0.6291840381179273,,0.6064908722109533,0.8544401350227915,0.2728392138290315,,0.5635948689698591,0.7927673759403441,0.5008585276793671,,0.4890532777209412,0.8627119657662492,0.6584635849684071,,0.6062468848645954
v6ynidrk,apertus_seed_ablation_lora_no_ln_fp32_layer26_seed43,apertus_seed_ablation_lora_no_ln_fp32_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,lora_no_ln,fp32,26,43,float32,,float32,none,0.3816637694835663,0.4333506226539612,0.2236379235982895,0.8510460138491787,0.28464148471188727,,0.6057503409064645,0.7977708978770032,0.47629955658818335,,0.5109436753183719,0.8707006701646618,0.6481439307674789,,0.6260987153482083,0.8405512618622955,0.2706534081134088,,0.55358463838829,0.7904888597594135,0.5065035415325178,,0.4820807428976155,0.8662033040303443,0.6705276705276705,,0.6177105831533477
7q2j1ho7,apertus_seed_ablation_lora_no_ln_bf16_layer26_seed44,apertus_seed_ablation_lora_no_ln_bf16_layer26_seed44,finished,2026-03-17 16:27:58+00:00,final_ablation,apertus,lora_no_ln,bf16,26,44,bfloat16,,bfloat16,none,0.04689282551407814,0.4463966190814972,0.21377722918987271,0.855670628675185,0.2900161388521121,,0.6099105553886334,0.8026361485452452,0.4862202491858525,,0.5155199112487577,0.8708431419790561,0.6556387615960657,,0.6357899481631734,0.844599529003839,0.27126421038213944,,0.5552844888644054,0.7912439562363792,0.506591919170388,,0.4740536712048477,0.8609963268891323,0.6593702910619399,,0.5874730021598272
jl6yk7jj,apertus_seed_ablation_lora_no_ln_fp32_layer26_seed44,apertus_seed_ablation_lora_no_ln_fp32_layer26_seed44,finished,2026-03-17 16:23:58+00:00,final_ablation,apertus,lora_no_ln,fp32,26,44,float32,,float32,none,0.17722922563552856,0.43569135665893555,0.19768661260604856,0.850544559852674,0.2689899792607524,,0.5907735687706566,0.8041319268338797,0.4616382536382536,,0.5151038898005408,0.866782136886643,0.6466902130568531,,0.6220419202163624,0.8399947654028539,0.2587855415088312,,0.5355473361139529,0.7953042949431346,0.4928081001216757,,0.4801133233650744,0.8584075633536784,0.6544871794871795,,0.5904635321481974
mvb88m9a,apertus_seed_ablation_lora_no_ln_bf16_layer30_seed42,apertus_seed_ablation_lora_no_ln_bf16_layer30_seed42,finished,2026-03-17 16:27:58+00:00,final_ablation,apertus,lora_no_ln,bf16,30,42,bfloat16,,bfloat16,none,0.4197629690170288,0.7277742624282837,0.4150362610816955,0.8551440854894222,0.233639735526528,,0.5713130099151779,0.780327686780461,0.3802158965656,,0.45244643723854205,0.8515249103848832,0.6258944543828264,,0.5774171737660582,0.8450175976048977,0.24283964228837435,,0.5206893838042024,0.7681400269089464,0.44497070641316305,,0.4284252774061541,0.8442348487647683,0.6383677298311444,,0.5550755939524838
f5eoc4sp,apertus_seed_ablation_lora_no_ln_fp32_layer30_seed42,apertus_seed_ablation_lora_no_ln_fp32_layer30_seed42,finished,2026-03-17 16:23:58+00:00,final_ablation,apertus,lora_no_ln,fp32,30,42,float32,,float32,none,0.1110144630074501,0.6751798987388611,0.3664935231208801,0.8400063142852486,0.23428238937267623,,0.5399958397855178,0.7784465940885993,0.40866319175654986,,0.4647190699609402,0.848232006170581,0.6160976712638481,,0.5686274509803921,0.8306937957671414,0.2382878442835616,,0.4939167388053829,0.7719114279602716,0.4670819592036155,,0.45200283308412686,0.8496243585767593,0.6528505637605209,,0.5838179099518193
cg31vk3v,apertus_seed_ablation_lora_no_ln_bf16_layer30_seed43,apertus_seed_ablation_lora_no_ln_bf16_layer30_seed43,finished,2026-03-17 16:27:58+00:00,final_ablation,apertus,lora_no_ln,bf16,30,43,bfloat16,,bfloat16,none,0.2991305887699127,0.8415982723236084,0.6095139980316162,0.8576711611373952,0.2609113556562506,,0.5717290313633947,0.7849883761664934,0.4438475014599149,,0.46987311345829386,0.8583578611742043,0.6364037020713971,,0.5925174667568177,0.8462124061459988,0.25682434339829663,,0.5236169040686236,0.7800015822167484,0.5100652682132165,,0.4593688518139608,0.8550236985911577,0.656468797564688,,0.5858115966107327
h8atutjg,apertus_seed_ablation_lora_no_ln_fp32_layer30_seed43,apertus_seed_ablation_lora_no_ln_fp32_layer30_seed43,finished,2026-03-17 16:23:58+00:00,final_ablation,apertus,lora_no_ln,fp32,30,43,float32,,float32,none,0.372153639793396,0.6592832803726196,0.43745291233062744,0.8552280576672113,0.2677996368342379,,0.5923220930501306,0.7870189629786216,0.44418190591876466,,0.47729216261816165,0.8597310796096795,0.6375191759807144,,0.6024340770791075,0.8434407222244564,0.26075923784287525,,0.5346659321633745,0.7805259119284903,0.4978189340106963,,0.45738569292515935,0.8511849640142639,0.6520314048326854,,0.5755108822063466
fjrhnpjp,apertus_seed_ablation_lora_no_ln_bf16_layer30_seed44,apertus_seed_ablation_lora_no_ln_bf16_layer30_seed44,finished,2026-03-17 16:27:58+00:00,final_ablation,apertus,lora_no_ln,bf16,30,44,bfloat16,,bfloat16,none,3.142855712212622e-05,0.6517901420593262,0.39299678802490234,0.855625218120226,0.2409806320941812,,0.5685626458964107,0.7790730879554595,0.3955397028777228,,0.4476621905840479,0.8473589133751123,0.611619396157365,,0.5571331981068289,0.8437828526661574,0.2368561916574189,,0.516030534351145,0.7656351170560618,0.41820633694862897,,0.421484221295349,0.8375176485069453,0.6224760013240649,,0.5296560890513374
k495b0xr,apertus_seed_ablation_lora_no_ln_fp32_layer30_seed44,apertus_seed_ablation_lora_no_ln_fp32_layer30_seed44,finished,2026-03-17 16:23:58+00:00,final_ablation,apertus,lora_no_ln,fp32,30,44,float32,,float32,none,0.014200537465512753,0.6216822266578674,0.3627292513847351,0.8536381178732229,0.25060654229063833,,0.573092657221439,0.7929828900382491,0.41434400719275194,,0.4916911271870016,0.855950984939557,0.6081829121540313,,0.5839531214784764,0.8400697193554665,0.24320011475086512,,0.5140631148186039,0.7809308000467321,0.45663883652033394,,0.4594475485952624,0.8435450016430626,0.629187202405814,,0.5590629672703107
pskmrnak,apertus_seed_ablation_no_lora_ln_bf16_layer10_seed42,apertus_seed_ablation_no_lora_ln_bf16_layer10_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,bf16,10,42,bfloat16,,bfloat16,layernorm,0.17230355739593506,0.23546640574932096,0.0,0.8751841138403802,0.29447348850632127,,0.6249797767351561,0.8236663080827863,0.4477032636943535,,0.5139020500612476,0.8601505652225571,0.6039616948707858,,0.6094207798061754,0.8634258936526653,0.29182079736950267,,0.5774140237664279,0.8152926148271417,0.5209651520146326,,0.4963878177382545,0.8495229808141002,0.6342862263643696,,0.5904635321481974
5os7l182,apertus_seed_ablation_no_lora_ln_fp32_layer10_seed42,apertus_seed_ablation_no_lora_ln_fp32_layer10_seed42,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_ln,fp32,10,42,float32,,float32,layernorm,0.1525668501853943,0.23546640574932096,0.0,0.8706494611742314,0.29202783278684974,,0.6153419465181316,0.8287075501271636,0.4536834672674086,,0.5246261585041718,0.8657006510430851,0.611443433029909,,0.6184358800991661,0.8586056127068732,0.28977114150153505,,0.570189659242937,0.8198663693716072,0.5278119042575725,,0.5058943889194932,0.8551536700817466,0.6412281480166829,,0.600598105997674
4u5tyfk2,apertus_seed_ablation_no_lora_ln_bf16_layer10_seed43,apertus_seed_ablation_no_lora_ln_bf16_layer10_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,bf16,10,43,bfloat16,,bfloat16,layernorm,0.25795236229896545,0.1830067932605743,0.0,0.8783703814469513,0.2845998751860208,,0.6306654031941202,0.8233194341598251,0.4137919000506029,,0.5152887882219706,0.8599598074100512,0.5888449474976135,,0.6040117196303809,0.8655612437633902,0.28900514009863254,,0.5798693633430393,0.81385426060997,0.4891662715434066,,0.49185488313527975,0.8497699773173654,0.6265991716520939,,0.5888021265991028
g134plw3,apertus_seed_ablation_no_lora_ln_fp32_layer10_seed43,apertus_seed_ablation_no_lora_ln_fp32_layer10_seed43,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_ln,fp32,10,43,float32,,float32,layernorm,0.2639862298965454,0.1830067932605743,0.0,0.8711648748671368,0.28855654960608895,,0.6152494973074167,0.8286131045825749,0.4422463632177635,,0.5269373887720433,0.8661000509662325,0.6093956188968065,,0.6159567275185936,0.858486376420526,0.28655416309218856,,0.5678444951601479,0.8188450172949013,0.514287560024979,,0.5067285748012906,0.8553547433250036,0.6384394102840705,,0.6020933709918591
ors05k8x,apertus_seed_ablation_no_lora_ln_bf16_layer10_seed44,apertus_seed_ablation_no_lora_ln_bf16_layer10_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,bf16,10,44,bfloat16,,bfloat16,layernorm,0.2949602007865906,0.21715889871120453,0.0,0.8775141775984048,0.28867155470523226,,0.6295791249682205,0.8240571051527068,0.4212095991122208,,0.5138096008505327,0.8607924476264034,0.5952026019785879,,0.6182105025918413,0.8647285824917661,0.28916252981754886,,0.5781380341544031,0.8130070431760238,0.4921706115372376,,0.49061147399071375,0.8485870948737967,0.621466839091077,,0.5854793155009138
nnmux0w1,apertus_seed_ablation_no_lora_ln_fp32_layer10_seed44,apertus_seed_ablation_no_lora_ln_fp32_layer10_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,fp32,10,44,float32,,float32,layernorm,0.27014684677124023,0.21715889871120453,0.0,0.8697091969122411,0.29504403162563475,,0.6135391869091917,0.8302809288900906,0.4615926118364816,,0.5270760625881157,0.8669076162075255,0.618594340852784,,0.6213657876943881,0.8566638742743453,0.2872593802855795,,0.5654363736523176,0.8192260928843812,0.5284033186589908,,0.5036751396867868,0.8549314315006261,0.6402698863636364,,0.5992689815583984
gvfu9fwn,apertus_seed_ablation_no_lora_ln_bf16_layer20_seed42,apertus_seed_ablation_no_lora_ln_bf16_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,bf16,20,42,bfloat16,,bfloat16,layernorm,0.2152990400791168,0.23546640574932096,0.0,0.8738612408310584,0.2941965707008687,,0.627753253056602,0.8266060367180843,0.44068604908623304,,0.5275845332470473,0.8678022087252814,0.6102320675105485,,0.6227180527383367,0.8610405798171638,0.2873814641547604,,0.5718895097190525,0.8157314119138225,0.4965211407599969,,0.4926733296608169,0.85832539502263,0.6423278510753659,,0.6104003987373318
1ns4nf1n,apertus_seed_ablation_no_lora_ln_fp32_layer20_seed42,apertus_seed_ablation_no_lora_ln_fp32_layer20_seed42,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_ln,fp32,20,42,float32,,float32,layernorm,0.1705061048269272,0.23546640574932096,0.0,0.8652710112530182,0.29145207715297156,,0.6112510689439989,0.8323791504181122,0.44815248172830713,,0.5395567060346222,0.8753485228710607,0.6182198405437198,,0.6364660806851477,0.8532539175167526,0.28521416678356437,,0.5599590776737231,0.8225423675204092,0.5076146540027137,,0.5072479735578815,0.865058612429839,0.652970075926753,,0.6211995348064463
wqwpqplu,apertus_seed_ablation_no_lora_ln_bf16_layer20_seed43,apertus_seed_ablation_no_lora_ln_bf16_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,bf16,20,43,bfloat16,,bfloat16,layernorm,0.27163413166999817,0.1830067932605743,0.0,0.8766494611410156,0.29042896403393476,,0.6361199066262971,0.8254655889623789,0.4213062469666505,,0.5249959553470313,0.8654078016868187,0.6020872357506021,,0.6166328600405679,0.8650121357517808,0.28898478006355577,,0.5809239002124813,0.8149006452598331,0.48029710016011384,,0.4954277170063745,0.8581826746715997,0.6378082191780822,,0.6014288087722213
3fvgob57,apertus_seed_ablation_no_lora_ln_fp32_layer20_seed43,apertus_seed_ablation_no_lora_ln_fp32_layer20_seed43,finished,2026-03-17 12:12:00+00:00,final_ablation,apertus,no_lora_ln,fp32,20,43,float32,,float32,layernorm,0.2663000524044037,0.1830067932605743,0.0,0.8680230847611112,0.2922643239632745,,0.6203804285020916,0.8320633359751588,0.4416766467065869,,0.5402962997203411,0.8729435266569723,0.6165987110351178,,0.6339869281045751,0.8567831638377917,0.28631454468829215,,0.5697804359801684,0.8219028371023916,0.4986525273328805,,0.5097190524907531,0.8645407381119967,0.6489485458612976,,0.6148861937198871
e87wdkgg,apertus_seed_ablation_no_lora_ln_bf16_layer20_seed44,apertus_seed_ablation_no_lora_ln_bf16_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,bf16,20,44,bfloat16,,bfloat16,layernorm,0.5508213043212891,0.21715889871120453,0.0,0.8764580393707097,0.29409832218702336,,0.6357732220861164,0.8265147021200753,0.43102796024349144,,0.5290637206184852,0.8661783771219045,0.6072756240042485,,0.6218165427090376,0.8636973452093912,0.2900857588357588,,0.5803730227433698,0.8143019821808252,0.49090209444230665,,0.4924687180294326,0.8575509878917648,0.6398408536033999,,0.6039209170958632
cwfarr73,apertus_seed_ablation_no_lora_ln_fp32_layer20_seed44,apertus_seed_ablation_no_lora_ln_fp32_layer20_seed44,finished,2026-03-17 12:12:00+00:00,final_ablation,apertus,no_lora_ln,fp32,20,44,float32,,float32,layernorm,0.5645830035209656,0.21715889871120453,0.0,0.8684959076716608,0.2999205753391868,,0.6188319042226177,0.8336013944975322,0.4624469459309836,,0.5428617653176786,0.8736684915078184,0.6227638060668914,,0.6339869281045751,0.8559021957001742,0.28847276322529153,,0.567797277091367,0.8219705286714933,0.5191266787425375,,0.5099079247658771,0.8639947159723136,0.6523922812582607,,0.6157168964944343
sktqsnjn,apertus_seed_ablation_no_lora_ln_bf16_layer26_seed42,apertus_seed_ablation_no_lora_ln_bf16_layer26_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,bf16,26,42,bfloat16,,bfloat16,layernorm,0.28375691175460815,0.23546640574932096,0.0,0.8525990233261717,0.26424179664746617,,0.5972219012180183,0.805856279437251,0.3663149583692219,,0.4787944622922782,0.8553046997525219,0.5863636363636363,,0.6022086995717827,0.8413863611694424,0.2645219596810635,,0.5470528055402534,0.7948170878591473,0.420619560304565,,0.4482726056504289,0.8422608326448983,0.6188389923329682,,0.5745140388768899
7gnieqeg,apertus_seed_ablation_no_lora_ln_fp32_layer26_seed42,apertus_seed_ablation_no_lora_ln_fp32_layer26_seed42,finished,2026-03-17 12:12:00+00:00,final_ablation,apertus,no_lora_ln,fp32,26,42,float32,,float32,layernorm,0.25755712389945984,0.23546640574932096,0.0,0.8431561673916232,0.26511410565666005,,0.583100284281323,0.8128932798852115,0.3753195902093651,,0.49924885016294174,0.8624975459304287,0.59708283152683,,0.6112237998647735,0.8325359993348658,0.2639831168647225,,0.5378610214842213,0.8029518648437738,0.43052331289052126,,0.4649878019988982,0.8498741267917342,0.6279620853080569,,0.5864761588303705
28w443zi,apertus_seed_ablation_no_lora_ln_bf16_layer26_seed43,apertus_seed_ablation_no_lora_ln_bf16_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,bf16,26,43,bfloat16,,bfloat16,layernorm,0.29117971658706665,0.1830067932605743,0.0,0.855171191861322,0.256334071633083,,0.6006425220144683,0.803632289156791,0.3469454904398055,,0.4750040446529687,0.8532206567917703,0.5831978319783198,,0.59026369168357,0.8440244482732533,0.2608209183986267,,0.5497914535295506,0.7920207700720496,0.4014816387679749,,0.4398048319823719,0.8419452983489739,0.612184524359804,,0.5675361355706928
w5wy94kg,apertus_seed_ablation_no_lora_ln_fp32_layer26_seed43,apertus_seed_ablation_no_lora_ln_fp32_layer26_seed43,finished,2026-03-17 12:12:00+00:00,final_ablation,apertus,no_lora_ln,fp32,26,43,float32,,float32,layernorm,0.28635138273239136,0.1830067932605743,0.0,0.8452592960871406,0.2589716574966507,,0.5832851827027526,0.8118717532511822,0.3614151645519069,,0.4935401114012989,0.8603796625996198,0.5952798381658799,,0.6069416272256029,0.83492396528648,0.2606332980848314,,0.5386794680097584,0.8015210733347408,0.41568967334652906,,0.4613205319902416,0.8496202998179304,0.6252291895856252,,0.5876391427147367
guhpt5hu,apertus_seed_ablation_no_lora_ln_bf16_layer26_seed44,apertus_seed_ablation_no_lora_ln_bf16_layer26_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,bf16,26,44,bfloat16,,bfloat16,layernorm,0.4941813349723816,0.21715889871120453,0.0,0.8567017706888476,0.25927922585514435,,0.6071139667645088,0.8069210877104723,0.3509751336361812,,0.4794416067672822,0.853171318303517,0.5840370471261237,,0.5988280369619112,0.8443031659895771,0.26034519562101666,,0.5529078460690958,0.7935152918852741,0.40260781401051615,,0.44592744156763986,0.8417131383573828,0.6141032759578012,,0.5753447416514371
h4nm03f9,apertus_seed_ablation_no_lora_ln_fp32_layer26_seed44,apertus_seed_ablation_no_lora_ln_fp32_layer26_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,apertus,no_lora_ln,fp32,26,44,float32,,float32,layernorm,0.5259711146354675,0.21715889871120453,0.0,0.8482379762288033,0.26839946310071877,,0.5910971410081587,0.8157307484369407,0.3816352739726027,,0.5003813529941988,0.8608328921712441,0.6046141607000796,,0.611674554879423,0.8362218965507366,0.26423018308741425,,0.5408200204611632,0.8032954135054327,0.4326736202950884,,0.4651924136302825,0.8491944797718048,0.6305703697008045,,0.5883037049343744
x7ozq4e5,apertus_seed_ablation_no_lora_ln_bf16_layer30_seed42,apertus_seed_ablation_no_lora_ln_bf16_layer30_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,apertus,no_lora_ln,bf16,30,42,bfloat16,,bfloat16,layernorm,0.2876756489276886,0.23546640574932096,0.0,0.8527312272592213,0.2646125606398322,,0.606605496105577,0.8101383696940799,0.363338494221006,,0.4936787852173712,0.8564643832033372,0.5965984586765878,,0.6033355871084066,0.8453772676029163,0.27207555022927715,,0.5660659479027308,0.7995817378690937,0.4326057438869935,,0.4530573699535689,0.8462465591504662,0.6324075712011321,,0.5878052832696461
