run_id,probe_id,state,created_at,train_model,variant,layer,seed,lr,probe_dtype,normalize_before_head,final_loss,metric_key,value,test_model,metric_family,metric
ycmihac6,apertus_no_lora_ln_bf16_layer26_seed44_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,26,44,1e-4,bfloat16,layernorm,0.3027840852737427,train/longfact_test_apertus/span_max_auc,0.8205336552442724,apertus,span_max,auc
b7cu6by4,apertus_no_lora_ln_bf16_layer26_seed44_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,26,44,3e-4,bfloat16,layernorm,0.33402493596076965,train/longfact_test_apertus/span_max_auc,0.853392068067928,apertus,span_max,auc
82b66i5k,apertus_no_lora_ln_bf16_layer26_seed44_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,26,44,3e-5,bfloat16,layernorm,0.3965613543987274,train/longfact_test_apertus/span_max_auc,0.72109566409091,apertus,span_max,auc
7hvw78qp,apertus_no_lora_ln_bf16_layer30_seed42_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,42,1e-3,bfloat16,layernorm,0.18903133273124695,train/longfact_test_apertus/span_max_auc,0.8678235477620508,apertus,span_max,auc
hq7zzpsr,apertus_no_lora_ln_bf16_layer30_seed42_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,42,1e-4,bfloat16,layernorm,0.6139996647834778,train/longfact_test_apertus/span_max_auc,0.8285987586529553,apertus,span_max,auc
wehbf6bi,apertus_no_lora_ln_bf16_layer30_seed42_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,42,3e-4,bfloat16,layernorm,0.2974618077278137,train/longfact_test_apertus/span_max_auc,0.8561916918452839,apertus,span_max,auc
inx8ca5d,apertus_no_lora_ln_bf16_layer30_seed42_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,42,3e-5,bfloat16,layernorm,0.8954324722290039,train/longfact_test_apertus/span_max_auc,0.7434537121745086,apertus,span_max,auc
og90cgj0,apertus_no_lora_ln_bf16_layer30_seed43_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,43,1e-3,bfloat16,layernorm,0.2775192856788635,train/longfact_test_apertus/span_max_auc,0.8676626051473807,apertus,span_max,auc
5cwasjvc,apertus_no_lora_ln_bf16_layer30_seed43_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,43,1e-4,bfloat16,layernorm,0.2989921569824219,train/longfact_test_apertus/span_max_auc,0.828258989125479,apertus,span_max,auc
7jkvxq48,apertus_no_lora_ln_bf16_layer30_seed43_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,43,3e-4,bfloat16,layernorm,0.28141525387763977,train/longfact_test_apertus/span_max_auc,0.856661833567661,apertus,span_max,auc
74i6ukb7,apertus_no_lora_ln_bf16_layer30_seed43_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,43,3e-5,bfloat16,layernorm,0.367383748292923,train/longfact_test_apertus/span_max_auc,0.7445373190669017,apertus,span_max,auc
4m7o0thq,apertus_no_lora_ln_bf16_layer30_seed44_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,44,1e-3,bfloat16,layernorm,0.3379320204257965,train/longfact_test_apertus/span_max_auc,0.8681496670547864,apertus,span_max,auc
3huyrepp,apertus_no_lora_ln_bf16_layer30_seed44_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,44,1e-4,bfloat16,layernorm,0.4082537889480591,train/longfact_test_apertus/span_max_auc,0.82919982693527,apertus,span_max,auc
khqaa0hj,apertus_no_lora_ln_bf16_layer30_seed44_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,44,3e-4,bfloat16,layernorm,0.3730915486812592,train/longfact_test_apertus/span_max_auc,0.8571045302035907,apertus,span_max,auc
v97a1dax,apertus_no_lora_ln_bf16_layer30_seed44_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,30,44,3e-5,bfloat16,layernorm,0.44148337841033936,train/longfact_test_apertus/span_max_auc,0.7463749106146635,apertus,span_max,auc
a1vhu02a,apertus_no_lora_ln_fp32_layer10_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,42,1e-3,float32,layernorm,0.12267088890075684,train/longfact_test_apertus/span_max_auc,0.8728673376186876,apertus,span_max,auc
s5e7uzrk,apertus_no_lora_ln_fp32_layer10_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,42,1e-4,float32,layernorm,0.2215098738670349,train/longfact_test_apertus/span_max_auc,0.8526759810919422,apertus,span_max,auc
a039mxlm,apertus_no_lora_ln_fp32_layer10_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,42,3e-4,float32,layernorm,0.15673403441905975,train/longfact_test_apertus/span_max_auc,0.8660656481968626,apertus,span_max,auc
ur0fzre6,apertus_no_lora_ln_fp32_layer10_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,42,3e-5,float32,layernorm,0.4890720844268799,train/longfact_test_apertus/span_max_auc,0.8282976982667271,apertus,span_max,auc
kyx3dh6x,apertus_no_lora_ln_fp32_layer10_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,43,1e-3,float32,layernorm,0.2920945882797241,train/longfact_test_apertus/span_max_auc,0.8738397340641825,apertus,span_max,auc
anpnl7j5,apertus_no_lora_ln_fp32_layer10_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,43,1e-4,float32,layernorm,0.26364782452583313,train/longfact_test_apertus/span_max_auc,0.8529800543316302,apertus,span_max,auc
mu08a37q,apertus_no_lora_ln_fp32_layer10_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,43,3e-4,float32,layernorm,0.2802787125110626,train/longfact_test_apertus/span_max_auc,0.8667192526092355,apertus,span_max,auc
0q5lbh0o,apertus_no_lora_ln_fp32_layer10_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,43,3e-5,float32,layernorm,0.27201464772224426,train/longfact_test_apertus/span_max_auc,0.8287453359823305,apertus,span_max,auc
b2incihb,apertus_no_lora_ln_fp32_layer10_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,44,1e-3,float32,layernorm,0.19783645868301392,train/longfact_test_apertus/span_max_auc,0.8739707891725341,apertus,span_max,auc
9s2c6c1h,apertus_no_lora_ln_fp32_layer10_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,44,1e-4,float32,layernorm,0.32758116722106934,train/longfact_test_apertus/span_max_auc,0.8527739189150668,apertus,span_max,auc
u1cqzubx,apertus_no_lora_ln_fp32_layer10_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,44,3e-4,float32,layernorm,0.2790237069129944,train/longfact_test_apertus/span_max_auc,0.8667863227443827,apertus,span_max,auc
jd8rl3y0,apertus_no_lora_ln_fp32_layer10_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,10,44,3e-5,float32,layernorm,0.29283058643341064,train/longfact_test_apertus/span_max_auc,0.827839391032739,apertus,span_max,auc
tvxgxlk0,apertus_no_lora_ln_fp32_layer20_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,42,1e-3,float32,layernorm,0.11203589290380478,train/longfact_test_apertus/span_max_auc,0.8833842368985305,apertus,span_max,auc
szjyc7rq,apertus_no_lora_ln_fp32_layer20_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,42,1e-4,float32,layernorm,0.3388446271419525,train/longfact_test_apertus/span_max_auc,0.8585487314665725,apertus,span_max,auc
j1ydn4mi,apertus_no_lora_ln_fp32_layer20_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,42,3e-4,float32,layernorm,0.18392929434776303,train/longfact_test_apertus/span_max_auc,0.8744631135306493,apertus,span_max,auc
mru621ko,apertus_no_lora_ln_fp32_layer20_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,42,3e-5,float32,layernorm,0.6155123114585876,train/longfact_test_apertus/span_max_auc,0.8268729078143006,apertus,span_max,auc
cuinxn0m,apertus_no_lora_ln_fp32_layer20_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,43,1e-3,float32,layernorm,0.2761920690536499,train/longfact_test_apertus/span_max_auc,0.883499295763581,apertus,span_max,auc
gfuz02ro,apertus_no_lora_ln_fp32_layer20_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,43,1e-4,float32,layernorm,0.28859972953796387,train/longfact_test_apertus/span_max_auc,0.8582440636904687,apertus,span_max,auc
bydlptvs,apertus_no_lora_ln_fp32_layer20_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,43,3e-4,float32,layernorm,0.27679380774497986,train/longfact_test_apertus/span_max_auc,0.8739715122573645,apertus,span_max,auc
5a8w5arg,apertus_no_lora_ln_fp32_layer20_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,43,3e-5,float32,layernorm,0.30041441321372986,train/longfact_test_apertus/span_max_auc,0.8268293138333102,apertus,span_max,auc
3wystufk,apertus_no_lora_ln_fp32_layer20_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,44,1e-3,float32,layernorm,0.37859293818473816,train/longfact_test_apertus/span_max_auc,0.8823919315173749,apertus,span_max,auc
ipm80jlq,apertus_no_lora_ln_fp32_layer20_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,44,1e-4,float32,layernorm,0.39040952920913696,train/longfact_test_apertus/span_max_auc,0.8579970257753389,apertus,span_max,auc
28tm3neg,apertus_no_lora_ln_fp32_layer20_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,44,3e-4,float32,layernorm,0.4330550134181976,train/longfact_test_apertus/span_max_auc,0.8734571900518566,apertus,span_max,auc
zoq512xp,apertus_no_lora_ln_fp32_layer20_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,20,44,3e-5,float32,layernorm,0.37936899065971375,train/longfact_test_apertus/span_max_auc,0.8268801949025347,apertus,span_max,auc
8hrkgqv3,apertus_no_lora_ln_fp32_layer26_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,42,1e-3,float32,layernorm,0.17951826751232147,train/longfact_test_apertus/span_max_auc,0.8709000808923033,apertus,span_max,auc
rlqcb2g4,apertus_no_lora_ln_fp32_layer26_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,42,1e-4,float32,layernorm,0.3578282594680786,train/longfact_test_apertus/span_max_auc,0.8442303583084584,apertus,span_max,auc
r2wu0aof,apertus_no_lora_ln_fp32_layer26_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,42,3e-4,float32,layernorm,0.24504521489143372,train/longfact_test_apertus/span_max_auc,0.8618915285341647,apertus,span_max,auc
okj43cej,apertus_no_lora_ln_fp32_layer26_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,42,3e-5,float32,layernorm,0.6153150200843811,train/longfact_test_apertus/span_max_auc,0.8033459368626107,apertus,span_max,auc
44fifewm,apertus_no_lora_ln_fp32_layer26_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,43,1e-3,float32,layernorm,0.26287174224853516,train/longfact_test_apertus/span_max_auc,0.8706128394606096,apertus,span_max,auc
cfgw5o62,apertus_no_lora_ln_fp32_layer26_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,43,1e-4,float32,layernorm,0.27609291672706604,train/longfact_test_apertus/span_max_auc,0.8447542493365535,apertus,span_max,auc
5yjm6w2c,apertus_no_lora_ln_fp32_layer26_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,43,3e-4,float32,layernorm,0.268221378326416,train/longfact_test_apertus/span_max_auc,0.8614452164740836,apertus,span_max,auc
bj0fbt17,apertus_no_lora_ln_fp32_layer26_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,43,3e-5,float32,layernorm,0.28795114159584045,train/longfact_test_apertus/span_max_auc,0.8039291690524449,apertus,span_max,auc
thtwlsce,apertus_no_lora_ln_fp32_layer26_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,44,1e-3,float32,layernorm,0.4517517387866974,train/longfact_test_apertus/span_max_auc,0.8704566692058192,apertus,span_max,auc
a2rdvxyc,apertus_no_lora_ln_fp32_layer26_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,44,1e-4,float32,layernorm,0.28372296690940857,train/longfact_test_apertus/span_max_auc,0.8445769007305117,apertus,span_max,auc
veq9b7kw,apertus_no_lora_ln_fp32_layer26_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,44,3e-4,float32,layernorm,0.37059929966926575,train/longfact_test_apertus/span_max_auc,0.8605024504380787,apertus,span_max,auc
5aqux06m,apertus_no_lora_ln_fp32_layer26_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,26,44,3e-5,float32,layernorm,0.3035992383956909,train/longfact_test_apertus/span_max_auc,0.8040611320339724,apertus,span_max,auc
qg1y3gso,apertus_no_lora_ln_fp32_layer30_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,42,1e-3,float32,layernorm,0.1903767287731171,train/longfact_test_apertus/span_max_auc,0.870839068601179,apertus,span_max,auc
r9e2fhqm,apertus_no_lora_ln_fp32_layer30_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,42,1e-4,float32,layernorm,0.38982802629470825,train/longfact_test_apertus/span_max_auc,0.8482991486142111,apertus,span_max,auc
e24v1w1s,apertus_no_lora_ln_fp32_layer30_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,42,3e-4,float32,layernorm,0.2570212781429291,train/longfact_test_apertus/span_max_auc,0.8622062793265131,apertus,span_max,auc
jtcznw8g,apertus_no_lora_ln_fp32_layer30_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,42,3e-5,float32,layernorm,0.6943867206573486,train/longfact_test_apertus/span_max_auc,0.8190889237190818,apertus,span_max,auc
v3qqa12o,apertus_no_lora_ln_fp32_layer30_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,43,1e-3,float32,layernorm,0.2808498740196228,train/longfact_test_apertus/span_max_auc,0.8695901725508578,apertus,span_max,auc
lgm2cr72,apertus_no_lora_ln_fp32_layer30_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,43,1e-4,float32,layernorm,0.2797033190727234,train/longfact_test_apertus/span_max_auc,0.8489870272475396,apertus,span_max,auc
f873k60o,apertus_no_lora_ln_fp32_layer30_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,43,3e-4,float32,layernorm,0.28264516592025757,train/longfact_test_apertus/span_max_auc,0.8616280605248356,apertus,span_max,auc
ybsg28sj,apertus_no_lora_ln_fp32_layer30_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,43,3e-5,float32,layernorm,0.30628159642219543,train/longfact_test_apertus/span_max_auc,0.8200433073180265,apertus,span_max,auc
kn811t36,apertus_no_lora_ln_fp32_layer30_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,44,1e-3,float32,layernorm,0.3007677495479584,train/longfact_test_apertus/span_max_auc,0.8705196177574338,apertus,span_max,auc
wf8rodcd,apertus_no_lora_ln_fp32_layer30_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,44,1e-4,float32,layernorm,0.3687911331653595,train/longfact_test_apertus/span_max_auc,0.8489062908091001,apertus,span_max,auc
524a5l0b,apertus_no_lora_ln_fp32_layer30_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,44,3e-4,float32,layernorm,0.3833605647087097,train/longfact_test_apertus/span_max_auc,0.8623067559808194,apertus,span_max,auc
m6zpszut,apertus_no_lora_ln_fp32_layer30_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,ln_fp32,30,44,3e-5,float32,layernorm,0.4072107970714569,train/longfact_test_apertus/span_max_auc,0.8199808327886897,apertus,span_max,auc
2msk68xv,apertus_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:54:28+00:00,apertus,apertus_layers,10,42,,bfloat16,none,0.1188635155558586,train/longfact_test_apertus/span_max_f1,0.6256711838404501,apertus,span_max,f1
ennpfi5c,apertus_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:55:28+00:00,apertus,apertus_layers,10,43,,bfloat16,none,0.2892115116119385,train/longfact_test_apertus/span_max_f1,0.6383917626869331,apertus,span_max,f1
ckfvtpqq,apertus_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:55:28+00:00,apertus,apertus_layers,10,44,,bfloat16,none,0.14164792001247406,train/longfact_test_apertus/span_max_f1,0.6508443633044272,apertus,span_max,f1
5w54hojz,apertus_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:56:24+00:00,apertus,apertus_layers,20,42,,bfloat16,none,0.002515794476494193,train/longfact_test_apertus/span_max_f1,0.6130918262065803,apertus,span_max,f1
h3qhm4bp,apertus_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:56:24+00:00,apertus,apertus_layers,20,43,,bfloat16,none,0.4361111521720886,train/longfact_test_apertus/span_max_f1,0.6289351851851852,apertus,span_max,f1
1sb6t3rt,apertus_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:56:24+00:00,apertus,apertus_layers,20,44,,bfloat16,none,0.9805268049240112,train/longfact_test_apertus/span_max_f1,0.6199556541019956,apertus,span_max,f1
fjxaywoo,apertus_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:56:59+00:00,apertus,apertus_layers,26,42,,bfloat16,none,0.022064460441470143,train/longfact_test_apertus/span_max_f1,0.6102060373742214,apertus,span_max,f1
fc3llcx0,apertus_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:58:28+00:00,apertus,apertus_layers,26,43,,bfloat16,none,4.096796035766602,train/longfact_test_apertus/span_max_f1,0.6083923950950613,apertus,span_max,f1
gtn6g9ne,apertus_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:58:28+00:00,apertus,apertus_layers,26,44,,bfloat16,none,0.0003512128023430705,train/longfact_test_apertus/span_max_f1,0.5996109394667583,apertus,span_max,f1
pk12wkry,apertus_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:58:28+00:00,apertus,apertus_layers,30,42,,bfloat16,none,82.0517578125,train/longfact_test_apertus/span_max_f1,0.0022512381809995496,apertus,span_max,f1
vhvivjkc,apertus_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:58:28+00:00,apertus,apertus_layers,30,43,,bfloat16,none,10.69191074371338,train/longfact_test_apertus/span_max_f1,0.6132937978749691,apertus,span_max,f1
agskbmvs,apertus_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:58:28+00:00,apertus,apertus_layers,30,44,,bfloat16,none,0.0001453680742997676,train/longfact_test_apertus/span_max_f1,0.586879664789839,apertus,span_max,f1
o5fobkxj,apertus_no_lora_bf16_only_layer10_seed42_lr1em3,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,10,42,1e-3,bfloat16,none,0.1060740053653717,train/longfact_test_apertus/span_max_f1,0.6284263959390863,apertus,span_max,f1
ngsqu3i1,apertus_no_lora_bf16_only_layer10_seed42_lr1em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,10,42,1e-4,bfloat16,none,0.11451046913862228,train/longfact_test_apertus/span_max_f1,0.596457404506567,apertus,span_max,f1
5xzqhvy4,apertus_no_lora_bf16_only_layer10_seed42_lr3em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,10,42,3e-4,bfloat16,none,0.11626026779413225,train/longfact_test_apertus/span_max_f1,0.6246253746253746,apertus,span_max,f1
83kur7ka,apertus_no_lora_bf16_only_layer10_seed42_lr3em5,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,10,42,3e-5,bfloat16,none,0.4366786777973175,train/longfact_test_apertus/span_max_f1,0.4991952172913313,apertus,span_max,f1
j9k3f0jm,apertus_no_lora_bf16_only_layer10_seed43_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,43,1e-3,bfloat16,none,0.3009301424026489,train/longfact_test_apertus/span_max_f1,0.6400980993255672,apertus,span_max,f1
ougxjsfh,apertus_no_lora_bf16_only_layer10_seed43_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,43,1e-4,bfloat16,none,0.27749955654144287,train/longfact_test_apertus/span_max_f1,0.5850006137228427,apertus,span_max,f1
21sy8y12,apertus_no_lora_bf16_only_layer10_seed43_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,43,3e-4,bfloat16,none,0.2755349278450012,train/longfact_test_apertus/span_max_f1,0.6170566423730981,apertus,span_max,f1
t26a4uwp,apertus_no_lora_bf16_only_layer10_seed43_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,43,3e-5,bfloat16,none,0.3126707673072815,train/longfact_test_apertus/span_max_f1,0.4965197215777262,apertus,span_max,f1
p9n6ul1e,apertus_no_lora_bf16_only_layer10_seed44_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,44,1e-3,bfloat16,none,0.15629735589027405,train/longfact_test_apertus/span_max_f1,0.6497096399535424,apertus,span_max,f1
feljklm1,apertus_no_lora_bf16_only_layer10_seed44_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,44,1e-4,bfloat16,none,0.593794047832489,train/longfact_test_apertus/span_max_f1,0.5950772200772201,apertus,span_max,f1
lfafy2oe,apertus_no_lora_bf16_only_layer10_seed44_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,44,3e-4,bfloat16,none,0.2656649947166443,train/longfact_test_apertus/span_max_f1,0.625,apertus,span_max,f1
r3oezlrl,apertus_no_lora_bf16_only_layer10_seed44_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,10,44,3e-5,bfloat16,none,0.7305357456207275,train/longfact_test_apertus/span_max_f1,0.49884098284654615,apertus,span_max,f1
uw94ef5i,apertus_no_lora_bf16_only_layer20_seed42_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,42,1e-3,bfloat16,none,0.006061427295207977,train/longfact_test_apertus/span_max_f1,0.6151688675937829,apertus,span_max,f1
ymsrn4r6,apertus_no_lora_bf16_only_layer20_seed42_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,42,1e-4,bfloat16,none,0.04400371387600899,train/longfact_test_apertus/span_max_f1,0.5767245918904687,apertus,span_max,f1
uy0gdnv4,apertus_no_lora_bf16_only_layer20_seed42_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,42,3e-4,bfloat16,none,0.00907330308109522,train/longfact_test_apertus/span_max_f1,0.6102455146364495,apertus,span_max,f1
fu81gp5i,apertus_no_lora_bf16_only_layer20_seed42_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,42,3e-5,bfloat16,none,2.1262459754943848,train/longfact_test_apertus/span_max_f1,0.4776366077884516,apertus,span_max,f1
2g6rw2bt,apertus_no_lora_bf16_only_layer20_seed43_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,43,1e-3,bfloat16,none,0.5826413631439209,train/longfact_test_apertus/span_max_f1,0.629252090253121,apertus,span_max,f1
7ynpw2cn,apertus_no_lora_bf16_only_layer20_seed43_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,43,1e-4,bfloat16,none,1.368619084358215,train/longfact_test_apertus/span_max_f1,0.5712740644603072,apertus,span_max,f1
900ivg46,apertus_no_lora_bf16_only_layer20_seed43_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,43,3e-4,bfloat16,none,0.40857547521591187,train/longfact_test_apertus/span_max_f1,0.6334575849994353,apertus,span_max,f1
qo5cb98m,apertus_no_lora_bf16_only_layer20_seed43_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,43,3e-5,bfloat16,none,6.096769332885742,train/longfact_test_apertus/span_max_f1,0.4825298081907724,apertus,span_max,f1
99kvtmj8,apertus_no_lora_bf16_only_layer20_seed44_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,44,1e-3,bfloat16,none,0.13294142484664917,train/longfact_test_apertus/span_max_f1,0.6215690512210936,apertus,span_max,f1
g1itgrow,apertus_no_lora_bf16_only_layer20_seed44_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,44,1e-4,bfloat16,none,4.639030521502718e-05,train/longfact_test_apertus/span_max_f1,0.5754535752401281,apertus,span_max,f1
vuc2g8id,apertus_no_lora_bf16_only_layer20_seed44_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,44,3e-4,bfloat16,none,0.2754364609718323,train/longfact_test_apertus/span_max_f1,0.6229719565918126,apertus,span_max,f1
v52uwh1g,apertus_no_lora_bf16_only_layer20_seed44_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,20,44,3e-5,bfloat16,none,23.12533187866211,train/longfact_test_apertus/span_max_f1,0.47951882194337864,apertus,span_max,f1
vz5jn274,apertus_no_lora_bf16_only_layer26_seed42_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,42,1e-3,bfloat16,none,0.023973966017365456,train/longfact_test_apertus/span_max_f1,0.590685066535239,apertus,span_max,f1
4drsxr5u,apertus_no_lora_bf16_only_layer26_seed42_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,42,1e-4,bfloat16,none,0.023594362661242485,train/longfact_test_apertus/span_max_f1,0.5692324347731947,apertus,span_max,f1
1crms08u,apertus_no_lora_bf16_only_layer26_seed42_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,42,3e-4,bfloat16,none,0.006822563707828522,train/longfact_test_apertus/span_max_f1,0.5936355311355311,apertus,span_max,f1
cq95ctu3,apertus_no_lora_bf16_only_layer26_seed42_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,42,3e-5,bfloat16,none,0.9924049973487854,train/longfact_test_apertus/span_max_f1,0.46763264880642136,apertus,span_max,f1
q08ckrfy,apertus_no_lora_bf16_only_layer26_seed43_lr1em3,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,26,43,1e-3,bfloat16,none,4.096848487854004,train/longfact_test_apertus/span_max_f1,0.6080160768114324,apertus,span_max,f1
hirctdjt,apertus_no_lora_bf16_only_layer26_seed43_lr1em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,26,43,1e-4,bfloat16,none,4.878128528594971,train/longfact_test_apertus/span_max_f1,0.5627800240410884,apertus,span_max,f1
