run_id,run_name,probe_id,state,created_at,train_model,variant,layer,seed,lr,probe_dtype,normalize_before_head,final_loss,train/longfact_test_apertus/all_auc,train/longfact_test_apertus/all_f1,train/longfact_test_apertus/all_acc,train/longfact_test_apertus/all_recall_at_0.1_fpr,train/longfact_test_apertus/span_auc,train/longfact_test_apertus/span_f1,train/longfact_test_apertus/span_acc,train/longfact_test_apertus/span_recall_at_0.1_fpr,train/longfact_test_apertus/span_max_auc,train/longfact_test_apertus/span_max_f1,train/longfact_test_apertus/span_max_acc,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,train/longfact_test_llama/all_auc,train/longfact_test_llama/all_f1,train/longfact_test_llama/all_acc,train/longfact_test_llama/all_recall_at_0.1_fpr,train/longfact_test_llama/span_auc,train/longfact_test_llama/span_f1,train/longfact_test_llama/span_acc,train/longfact_test_llama/span_recall_at_0.1_fpr,train/longfact_test_llama/span_max_auc,train/longfact_test_llama/span_max_f1,train/longfact_test_llama/span_max_acc,train/longfact_test_llama/span_max_recall_at_0.1_fpr
vz2hbt4t,apertus_no_lora_fp32_only_layer26_seed42_lr3em4,apertus_no_lora_fp32_only_layer26_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,42,3e-4,float32,none,0.006629477255046368,0.6536875188358903,0.17610222171060205,,0.3498278133450436,0.7057891486344391,0.28735653774630426,,0.35070608084683474,0.821244013781547,0.5804105571847508,,0.5242280820374127,0.6618051140390269,0.1845995629258259,,0.34846934760368303,0.7176239528924035,0.33513075307383344,,0.3539151648697568,0.8153272688213565,0.615115354017502,,0.5198537963116797
g2rdqxou,apertus_no_lora_fp32_only_layer26_seed42_lr3em5,apertus_no_lora_fp32_only_layer26_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,42,3e-5,float32,none,0.029366448521614075,0.616003362374581,0.14818476749575157,,0.2847897936071371,0.6441377961061585,0.2686583885724956,,0.2940809392839809,0.7698403470472959,0.5438713998660415,,0.4739688979039891,0.6228385177815657,0.1584076703683476,,0.2894152829149288,0.6551109170767829,0.3190768967498258,,0.3033288738490596,0.77299499188684,0.5729280902396992,,0.0
g557mw8r,apertus_no_lora_fp32_only_layer26_seed43_lr1em3,apertus_no_lora_fp32_only_layer26_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,43,1e-3,float32,none,5.589945316314697,0.662042372914199,0.20816524853949853,,0.3725009822728638,0.6687116286409286,0.3364748858447489,,0.37832528254790027,0.8236695456048155,0.6084351233002996,,0.5702050935316655,0.666110424858701,0.21243359432994016,,0.3709294089871724,0.6783091962736842,0.39025257915332623,,0.3831746281577083,0.8174359384457451,0.6374584059578514,,0.0
xtj1l55e,apertus_no_lora_fp32_only_layer26_seed43_lr1em4,apertus_no_lora_fp32_only_layer26_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,43,1e-4,float32,none,2.261085033416748,0.6422084551759878,0.17442669241230394,,0.3318464418610026,0.6805386238275791,0.3067401781802249,,0.3253287725056047,0.7996081747921637,0.5760916558581928,,0.5086770340320036,0.6485926098878327,0.1796463357434807,,0.3291571574722594,0.6919712296784905,0.35186179414677216,,0.32775635476509013,0.7948757911362099,0.5967996393959882,,0.5062302708091045
tn9zon9i,apertus_no_lora_fp32_only_layer26_seed43_lr3em4,apertus_no_lora_fp32_only_layer26_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,43,3e-4,float32,none,1.2675254344940186,0.654302402762731,0.17587807077349402,,0.3456675988628747,0.7125304469499175,0.29801744056048296,,0.35546721519865027,0.8292001724091332,0.5969089868345736,,0.5494703628577868,0.6599159085774358,0.18104123731703944,,0.34146533406783663,0.7197630549182804,0.33658954584404455,,0.35194774533721573,0.8148891407537633,0.6123460738845354,,0.5098853630171125
gi60xrz3,apertus_no_lora_fp32_only_layer26_seed43_lr3em5,apertus_no_lora_fp32_only_layer26_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,43,3e-5,float32,none,5.592858791351318,0.619357308765377,0.14993292745846662,,0.2881641897982296,0.6421111832347073,0.2701898581177827,,0.29012873552592044,0.7660955148140638,0.5445003280122458,,0.4719405003380663,0.6256734795114256,0.15688576373340435,,0.2880931769890612,0.6530707214581738,0.3163366155422966,,0.29684425906980405,0.7705313658146057,0.5725049976933723,,0.0
p7gub5up,apertus_no_lora_fp32_only_layer26_seed44_lr1em3,apertus_no_lora_fp32_only_layer26_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,44,1e-3,float32,none,2.7211620807647705,0.6655241618423848,0.2149249407699391,,0.3771927797166432,0.6745286388757632,0.36884343595752994,,0.3862528023666998,0.8234960213140984,0.6127401415571284,,0.5708812260536399,0.674614494480605,0.2183979753987405,,0.3846069095773983,0.6874333811742532,0.42529684133314993,,0.3935626032895254,0.8120043259781868,0.6331881067033555,,0.0
gani1xp7,apertus_no_lora_fp32_only_layer26_seed44_lr1em4,apertus_no_lora_fp32_only_layer26_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,44,1e-4,float32,none,0.061501313000917435,0.6380411640874779,0.17268430728951092,,0.32784801349758474,0.6858424764260764,0.324101674705978,,0.3404904430628424,0.8007180457324481,0.5763338041942845,,0.5143114717151228,0.6430384949969599,0.1761193532440554,,0.324545526087983,0.6964616845049878,0.3727283413659339,,0.34288187613126625,0.7964196649611637,0.598369849697151,,0.5108822063465692
ill5vvx2,apertus_no_lora_fp32_only_layer26_seed44_lr3em4,apertus_no_lora_fp32_only_layer26_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,44,3e-4,float32,none,0.02174818329513073,0.6539005296419422,0.18119229858754832,,0.34774770610395916,0.7153753239588883,0.3318460176671424,,0.3632098365960201,0.8286589916193183,0.5998464743941222,,0.5368492224475997,0.6628822012013794,0.18696080134329224,,0.34861100181002597,0.7242159503992049,0.37994940283579454,,0.3627606830880617,0.8168803343922725,0.6177397568662765,,0.5263332779531483
b9ibkxys,apertus_no_lora_fp32_only_layer26_seed44_lr3em5,apertus_no_lora_fp32_only_layer26_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,44,3e-5,float32,none,0.0007233090000227094,0.6204836399083616,0.15301066880110234,,0.29197771974021774,0.6454310294407729,0.27933560224918613,,0.2959992604063143,0.7694152454755698,0.5483446612584959,,0.4737435203966644,0.6258475692270186,0.1592040387836467,,0.29059573463445343,0.6549635866910926,0.3265706093710304,,0.3008105768474069,0.7717613166860916,0.5747231767850325,,0.0
362f178l,apertus_no_lora_fp32_only_layer30_seed42_lr1em3,apertus_no_lora_fp32_only_layer30_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,42,1e-3,float32,none,81.83356475830078,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0
572p44e7,apertus_no_lora_fp32_only_layer30_seed42_lr1em4,apertus_no_lora_fp32_only_layer30_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,42,1e-4,float32,none,0.03013068065047264,0.6394267206188454,0.17564897304743515,,0.3272933182332956,0.6547164497030323,0.2916987005194172,,0.34446575912358146,0.8005953543053002,0.574600143232275,,0.5276087446472842,0.6502690460968965,0.18966328557983897,,0.3368379633272999,0.669295811331167,0.3515061955692293,,0.35627606830880615,0.8017112223799941,0.6156606851549755,,0.0
9k35iiw5,apertus_no_lora_fp32_only_layer30_seed42_lr3em4,apertus_no_lora_fp32_only_layer30_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,42,3e-4,float32,none,0.02508390322327614,0.6516644967709464,0.18629403202328967,,0.34370305313518384,0.6661401726339194,0.29902803738317757,,0.3477245938012804,0.8174841494181209,0.5889309366130558,,0.5415821501014199,0.6601577964951538,0.19888101865887609,,0.35186904855591405,0.6789973606173177,0.350831986192311,,0.3582907059101283,0.8129633179612614,0.6238945168033446,,0.5512543611895664
7u26q4rs,apertus_no_lora_fp32_only_layer30_seed42_lr3em5,apertus_no_lora_fp32_only_layer30_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,42,3e-5,float32,none,0.5540672540664673,0.6038187526477817,0.15450966566778307,,0.2779485520142372,0.6111428121145314,0.2511412908524822,,0.28837220052233803,0.7691742413016349,0.5545980403730374,,0.48884381338742394,0.6182638306920817,0.17094688126278382,,0.2984968914771386,0.626955299979326,0.30819468587037496,,0.3075785000393484,0.7792749862919347,0.600178383199546,,0.0
f817tswh,apertus_no_lora_fp32_only_layer30_seed43_lr1em3,apertus_no_lora_fp32_only_layer30_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,43,1e-3,float32,none,9.374524116516112,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0
lqmdrcpg,apertus_no_lora_fp32_only_layer30_seed43_lr1em4,apertus_no_lora_fp32_only_layer30_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,43,1e-4,float32,none,5.7266106605529785,0.6378762202880446,0.1769363773526723,,0.3266230614556128,0.6498569682397421,0.2983084835768795,,0.3348741535119144,0.7984369139497878,0.5763139775074593,,0.5273833671399595,0.6501536541148214,0.19169077384027275,,0.33699535688990323,0.6646698414676986,0.35639166346523243,,0.34702132682773273,0.8013534334150633,0.6199059561128527,,0.0
f3nq1ppq,apertus_no_lora_fp32_only_layer30_seed43_lr3em4,apertus_no_lora_fp32_only_layer30_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,43,3e-4,float32,none,5.207202911376953,0.6508555012509005,0.1966914356999512,,0.3479788291307463,0.6701109215423429,0.32960081436777433,,0.3492037811727182,0.818255664863486,0.6031180400890869,,0.5526256479603335,0.6602142164355732,0.2060138235236201,,0.35866845046037615,0.6815627153658367,0.3723440855112524,,0.35693712127174,0.8106629695241634,0.6197204968944099,,0.0
z9shqkbl,apertus_no_lora_fp32_only_layer30_seed43_lr3em5,apertus_no_lora_fp32_only_layer30_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,43,3e-5,float32,none,6.685286521911621,0.5974822448245743,0.14481105307654002,,0.26613816534541335,0.6056824020516823,0.24008755592250533,,0.2780178889222733,0.7632823131104505,0.5448815221197619,,0.4796033355871084,0.6112856784939094,0.16228962710372896,,0.2865979381443299,0.6197626380966652,0.2951893858870312,,0.29460927048083735,0.7745193218506164,0.5964688024286969,,0.0
bz9gcqwk,apertus_no_lora_fp32_only_layer30_seed44_lr1em3,apertus_no_lora_fp32_only_layer30_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,44,1e-3,float32,none,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0
nhg2yz2u,apertus_no_lora_fp32_only_layer30_seed44_lr1em4,apertus_no_lora_fp32_only_layer30_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,44,1e-4,float32,none,0.01171684730798006,0.632867726354373,0.17067610534525166,,0.31312547669124274,0.6545091620128105,0.3126316367832091,,0.3386876834539025,0.7994067313927216,0.5795633580913797,,0.5294117647058824,0.6418683044951504,0.1810644479508125,,0.32289289368064844,0.6671515339110718,0.3685470490637592,,0.34968127803572835,0.7992441253342295,0.6190622598001537,,0.0
4yytvlvi,apertus_no_lora_fp32_only_layer30_seed44_lr3em4,apertus_no_lora_fp32_only_layer30_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,44,3e-4,float32,none,0.0005547898472286761,0.6400696868320922,0.1860891212347523,,0.3345043566690549,0.6723193597652002,0.3376454433764544,,0.3573161994129475,0.813889759000968,0.5951611104916936,,0.537525354969574,0.6508052803056568,0.19410180655209516,,0.34163846698670025,0.6837510760888362,0.3833159198431612,,0.359282285354529,0.8085271502995182,0.6224235560588901,,0.0
8kx20a5i,apertus_no_lora_fp32_only_layer30_seed44_lr3em5,apertus_no_lora_fp32_only_layer30_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,30,44,3e-5,float32,none,33.319332122802734,0.6042525379777142,0.15637860082304528,,0.2777867658954862,0.61053418147922,0.2611535919947135,,0.2847897936071371,0.7678881465539336,0.5543242316919913,,0.4863646608068515,0.6180077257066239,0.1700203211539228,,0.29663964743841975,0.6250732245572417,0.3143702648608161,,0.30027543873455576,0.775354306337037,0.5962110537028339,,0.0
kgoq3e5r,llama_no_lora_long_form_layer10_seed42,llama_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:45:36+00:00,llama,llama_layers,10,42,,bfloat16,none,0.4103353917598725,0.8764854912180169,0.2614704256495301,,0.6467092872111839,0.8244259410463572,0.3559736594543744,,0.5280791574926387,0.8660843990891532,0.5704927371119339,,0.6276018099547511,0.8727830309840049,0.2819136400534185,,0.6144810564433315,0.8261130584584122,0.433088393048702,,0.5233393986344065,0.8652355144590025,0.6199844176081029,,0.6171797418073486
9oem35be,llama_no_lora_long_form_layer10_seed43,llama_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:46:11+00:00,llama,llama_layers,10,43,,bfloat16,none,0.582381546497345,0.8766966881350129,0.2660601253984168,,0.6464970687322599,0.8257740232153691,0.3683981517932992,,0.5283974852110247,0.8674093015111012,0.5778405081157375,,0.6316742081447964,0.8730621903488596,0.2834332699311674,,0.6146251824094259,0.8277488737065405,0.4425827761647266,,0.5233033671428828,0.8667972029893992,0.6262567672080434,,0.6194968553459119
rri8v027,llama_no_lora_long_form_layer10_seed44,llama_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:46:11+00:00,llama,llama_layers,10,44,,bfloat16,none,0.3619125485420227,0.8762741289736549,0.2663563407741019,,0.6460991590842773,0.8253184371421558,0.36592404958162905,,0.5309175796482478,0.8667550295064161,0.5732954545454545,,0.6280542986425339,0.8729178685485856,0.2836655030694891,,0.6147332768839966,0.8278622360097336,0.44026902957190134,,0.52708667375286,0.8659345377398329,0.6214634146341463,,0.6175107580271433
qni919ee,llama_no_lora_long_form_layer20_seed42,llama_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:50:44+00:00,llama,llama_layers,20,42,,bfloat16,none,0.4025150239467621,0.8781788888265181,0.2656629568950907,,0.6362309998143089,0.8251735032148012,0.385640478924061,,0.5289015040984694,0.8688144964075992,0.5941364457412811,,0.6416289592760182,0.8740952936253458,0.2771037824962011,,0.5993117985118994,0.8285624391741049,0.4488736910733531,,0.5370313654133713,0.8745965764971402,0.6372057120802779,,0.651770936775902
4aryhr4u,llama_no_lora_long_form_layer20_seed43,llama_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:50:44+00:00,llama,llama_layers,20,43,,bfloat16,none,0.6214630007743835,0.876278888033536,0.2636331619356202,,0.6315887205878452,0.827494253239295,0.38440523385986897,,0.5309971615778444,0.8704508617150583,0.5980324234446446,,0.6434389140271494,0.8723724373418704,0.27583023549097024,,0.6001585385627038,0.8307437562311761,0.44671080734728746,,0.5421118057181977,0.8757667224557364,0.6393284446159784,,0.656901688182721
v8qejznt,llama_no_lora_long_form_layer20_seed44,llama_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:50:44+00:00,llama,llama_layers,20,44,,bfloat16,none,0.4049457013607025,0.8768084294545108,0.2624906575663137,,0.6334721595882962,0.825902802611394,0.3823197157352065,,0.531235907366634,0.8695579939184436,0.5928185221128518,,0.638235294117647,0.8732451906537371,0.2770843570843571,,0.6003747275118454,0.8300914823228299,0.4500851426138782,,0.5395715855657846,0.8755827893456398,0.6340425531914894,,0.6504468718967229
82vjeyys,llama_no_lora_long_form_layer26_seed42,llama_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:50:44+00:00,llama,llama_layers,26,42,,bfloat16,none,0.38688111305236816,0.8667294677910653,0.26128598633359473,,0.6076876143990237,0.8184549842134284,0.3832802711307384,,0.5220839854630341,0.8676250003628037,0.6046766033091754,,0.6343891402714932,0.8646299536715014,0.2671533212504907,,0.583908335885564,0.8228908650414475,0.4317414896201712,,0.5252850991766804,0.8715595348727156,0.6312542176805167,,0.6411784177424694
gzg4irhz,llama_no_lora_long_form_layer26_seed43,llama_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:51:46+00:00,llama,llama_layers,26,43,,bfloat16,none,0.6332159042358398,0.8645183115930957,0.26180749860100727,,0.6049022468631456,0.819189545219485,0.3850221170661455,,0.5227736955195373,0.8683686026835858,0.6075637160865991,,0.642081447963801,0.86236904262827,0.26628162219458656,,0.5794404309366387,0.8235205816741915,0.43136830719307734,,0.5308159331255518,0.871939271963908,0.6297263320762015,,0.6340615690168818
7u7entue,llama_no_lora_long_form_layer26_seed44,llama_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:51:46+00:00,llama,llama_layers,26,44,,bfloat16,none,0.4069174230098725,0.8647245555410542,0.26209342272953956,,0.6053001565111282,0.8203955986898984,0.387530211789767,,0.5254264265060881,0.8689973655619054,0.6056627000410341,,0.6427601809954752,0.8619063412484611,0.26689825574283826,,0.5786657538688814,0.824966635705541,0.43889879715178415,,0.5318067991424505,0.8727722097356756,0.6316294236117771,,0.6381992717643165
ct7o6ek7,llama_no_lora_long_form_layer30_seed42,llama_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:51:46+00:00,llama,llama_layers,30,42,,bfloat16,none,0.4142408668994904,0.8608810630031158,0.28592047164157197,,0.6103934000053055,0.8276494906042692,0.45249709639953545,,0.5435711064540945,0.8773484682108235,0.6525551102204409,,0.6595022624434389,0.8563876862542225,0.26794772235348546,,0.5747923685300953,0.8310315211125916,0.43625163086607394,,0.5415713333453438,0.8791740095045839,0.65032184778493,,0.6582257530619
av9rm02w,llama_no_lora_long_form_layer30_seed43,llama_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:51:46+00:00,llama,llama_layers,30,43,,bfloat16,none,0.7231071591377258,0.8593043208177858,0.2874692269817824,,0.6082181605963339,0.8271305985226225,0.4523514372046176,,0.5405469931294268,0.8768075521848682,0.656619753393947,,0.6597285067873303,0.8545024766630366,0.2667720320705948,,0.5745401480894302,0.8300707065276327,0.43584329652890785,,0.5405624515826832,0.8783795514629622,0.6492007944764967,,0.6506123800066204
ojujrfsw,llama_no_lora_long_form_layer30_seed44,llama_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:51:46+00:00,llama,llama_layers,30,44,,bfloat16,none,0.4089251160621643,0.8586539142327282,0.2853271815152514,,0.6056980661591108,0.8290052122055307,0.4526986463194996,,0.5448178900177733,0.8775280801947595,0.6577466549956233,,0.6665158371040724,0.8532671296478973,0.2638888888888889,,0.5710811249031653,0.8323208661773918,0.434469941822883,,0.5458951123281748,0.8787603851007129,0.647025171624714,,0.656901688182721
47rfeqmx,apertus_no_lora_ln_bf16_layer10_seed42_lr1em3,apertus_no_lora_ln_bf16_layer10_seed42_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,10,42,1e-3,bfloat16,layernorm,0.14300638437271118,0.8748862099521317,0.2987669210455179,,0.620842674555666,0.8352294470131175,0.4752501447118168,,0.5374534864908591,0.870768632104433,0.6219653179190752,,0.6299301329727294,0.8616482236028109,0.29260514920613606,,0.5718580310065319,0.8248087040754188,0.544806824928907,,0.5134807586369717,0.8600361035971993,0.6438536456962358,,0.5986044193387606
ltvbxnyc,apertus_no_lora_ln_bf16_layer10_seed42_lr1em4,apertus_no_lora_ln_bf16_layer10_seed42_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,10,42,1e-4,bfloat16,layernorm,0.3950393497943878,0.8678541700172886,0.2370282183199399,,0.6153188342154529,0.7921802323090784,0.31213139231056364,,0.4565142025099961,0.8363201798418025,0.5356272401433692,,0.5711066035609647,0.8542805152368066,0.2535507792860734,,0.5561029353899426,0.7810893334543637,0.3845402339933757,,0.4242700873534273,0.8242374048200786,0.5780267295597484,,0.5517527828542947
aupa5a3l,apertus_no_lora_ln_bf16_layer10_seed42_lr3em4,apertus_no_lora_ln_bf16_layer10_seed42_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,10,42,3e-4,bfloat16,layernorm,0.18207243084907532,0.8763925761001808,0.29614024194174327,,0.6275683546351724,0.8242285786582908,0.44991745561133384,,0.5151270021032195,0.8605409426538776,0.5999736738186127,,0.6080685147622267,0.8633446573505843,0.29277364188118515,,0.5763909656095065,0.8142795951113133,0.5206784707821556,,0.4924529786731723,0.8494738551376377,0.6312663126631266,,0.5878052832696461
48kc2gt3,apertus_no_lora_ln_bf16_layer10_seed42_lr3em5,apertus_no_lora_ln_bf16_layer10_seed42_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,10,42,3e-5,bfloat16,layernorm,0.942188560962677,0.7978574088330104,0.00859939621260635,,0.48413340421106155,0.6777817289893922,0.00864705747073569,,0.293826703954515,0.7689911481883301,0.060013046314416174,,0.45233265720081134,0.7942713388743305,0.008498495704227536,,0.45995120799559297,0.6742486270321578,0.008578181988948547,,0.27717006374439285,0.7627370743327274,0.05817484417452453,,0.4510716065791659
l92ugb0x,apertus_no_lora_ln_bf16_layer10_seed43_lr1em3,apertus_no_lora_ln_bf16_layer10_seed43_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,10,43,1e-3,bfloat16,layernorm,0.2892049551010132,0.8769651994412302,0.2986611518617852,,0.6206808884369149,0.834201901104383,0.4651958728294606,,0.5408509949846303,0.871460423430121,0.6183676143063016,,0.6240703177822853,0.8640919469724686,0.2930912383760753,,0.573825450539073,0.8242318801905526,0.53448786890799,,0.5177146454710002,0.8600240286630056,0.6441887431986442,,0.6050839009802292
ks445ju3,apertus_no_lora_ln_bf16_layer10_seed43_lr1em4,apertus_no_lora_ln_bf16_layer10_seed43_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,10,43,1e-4,bfloat16,layernorm,0.26968491077423096,0.8689234355348617,0.23561447509853095,,0.6161739894145654,0.790326990291141,0.30700853423966834,,0.45288557098943766,0.835602003954085,0.5342056606457118,,0.5722334910975885,0.8554945873163498,0.25429984205471734,,0.5576296529471945,0.7791263646026025,0.3816148358127181,,0.4160384040292752,0.8236759887861104,0.5771943573667712,,0.545605582322645
v1whaixy,apertus_no_lora_ln_bf16_layer10_seed43_lr3em4,apertus_no_lora_ln_bf16_layer10_seed43_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,10,43,3e-4,bfloat16,layernorm,0.26967474818229675,0.878245183570568,0.28749266844618937,,0.631659232209305,0.8234744261537295,0.4177334075413942,,0.5116370443987335,0.8606668076200028,0.5905383360522023,,0.6089700247915258,0.8654316606048429,0.28951173179286693,,0.5806878098685764,0.8141336714409596,0.4911188588146014,,0.4918234044227591,0.8496790479450995,0.6218752904005204,,0.5876391427147367
yrz15txm,apertus_no_lora_ln_bf16_layer10_seed43_lr3em5,apertus_no_lora_ln_bf16_layer10_seed43_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,10,43,3e-5,bfloat16,layernorm,0.35177040100097656,0.7926145957217068,0.01189282785017771,,0.478239767027989,0.6791887392743083,0.011979620874833617,,0.29768645850186054,0.7697107381086048,0.07650977863743821,,0.4561640748253325,0.790345154385051,0.01224420559162336,,0.46195010624065475,0.6759900028047348,0.012394823522065597,,0.2776422444322027,0.7640217804450438,0.08286252354048965,,0.4515700282438944
yjo8ext8,apertus_no_lora_ln_bf16_layer10_seed44_lr1em3,apertus_no_lora_ln_bf16_layer10_seed44_lr1em3,finished,2026-03-16 01:21:45+00:00,apertus,ln_bf16,10,44,1e-3,bfloat16,layernorm,0.20609278976917267,0.874468124042113,0.30198889161153314,,0.6166593477708184,0.8359268159422839,0.4858409986859395,,0.5405967596551644,0.871686893598967,0.6262005378409528,,0.6283524904214559,0.8611585554556092,0.2905865099405661,,0.5682537184229165,0.825635523061517,0.548266966254733,,0.5188478791217439,0.8612884612496359,0.6491228070175439,,0.60790829041369
wjc71sg6,apertus_no_lora_ln_bf16_layer10_seed44_lr1em4,apertus_no_lora_ln_bf16_layer10_seed44_lr1em4,finished,2026-03-16 01:21:45+00:00,apertus,ln_bf16,10,44,1e-4,bfloat16,layernorm,0.3125472366809845,0.869344852294712,0.23111333470673065,,0.6170291446136779,0.791541708200305,0.2968885864428566,,0.4566991009314258,0.8356294570748083,0.5310195227765727,,0.5720081135902637,0.855697122350051,0.2481809501860205,,0.5579444400724011,0.7795394461155769,0.3652662693220914,,0.4189501849374361,0.8234100260727371,0.5690717551182668,,0.5480976906462868
dd2pwu6g,apertus_no_lora_ln_bf16_layer10_seed44_lr3em4,apertus_no_lora_ln_bf16_layer10_seed44_lr3em4,finished,2026-03-16 01:21:45+00:00,apertus,ln_bf16,10,44,3e-4,bfloat16,layernorm,0.289102166891098,0.8788594211190348,0.28945092696795593,,0.6324681628030601,0.8241650512254485,0.4232901392834869,,0.5142256222987496,0.8602497242556171,0.5947482403898213,,0.605814739688979,0.8657423747719784,0.28948686661100764,,0.58086094278744,0.8137877591257301,0.4938699039125242,,0.4902337294404659,0.8489307769915619,0.6207408782842818,,0.5876391427147367
gk2y0cx9,apertus_no_lora_ln_bf16_layer10_seed44_lr3em5,apertus_no_lora_ln_bf16_layer10_seed44_lr3em5,finished,2026-03-16 01:21:45+00:00,apertus,ln_bf16,10,44,3e-5,bfloat16,layernorm,0.31844255328178406,0.7955113800254457,0.007607350717199028,,0.4874153511914392,0.6786762252578142,0.007640790775816437,,0.29819492916079227,0.769564136676402,0.0516072600043735,,0.4552625647960334,0.7924921488914661,0.007119539872532256,,0.46342960572912567,0.6753276570495119,0.007175646669904586,,0.28107342409695446,0.7641252205233628,0.05073859987154785,,0.4550589798969928
p3f6sakq,apertus_no_lora_ln_bf16_layer20_seed42_lr1em3,apertus_no_lora_ln_bf16_layer20_seed42_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,20,42,1e-3,bfloat16,layernorm,0.11758887767791748,0.8649930882680741,0.2960879515753,,0.6097256569672036,0.8368776670347505,0.4640163577246673,,0.5489171886195021,0.8811915062535108,0.6306190598510146,,0.6443542934415145,0.852884911383001,0.2888925666729714,,0.5614857952309751,0.8267872549574786,0.5235442821029178,,0.5179035177461242,0.8713605829111397,0.6624125874125875,,0.629506562551919
2mbvnb3s,apertus_no_lora_ln_bf16_layer20_seed42_lr1em4,apertus_no_lora_ln_bf16_layer20_seed42_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,ln_bf16,20,42,1e-4,bfloat16,layernorm,0.5318654179573059,0.8649504281694971,0.24267150635208712,,0.6213973698199552,0.7890894928016103,0.3124462556548398,,0.4589178819885825,0.8379786070371709,0.5329108454558548,,0.5663736759071445,0.8519877177398234,0.2539296670222178,,0.5602109073738885,0.7768703739195935,0.3715848316917939,,0.4243487841347289,0.8276232710928833,0.5774009071189115,,0.5449410201030072
